Key	Index	Rank	Cell.Interaction	Favorable.Cell.Type	Unfavorable.Cell.Type	No.Total.IMGP	No.Shared.IMGP	Enrichment.Ratio	P.Value	Adjust.P.Value	Shared.IMGP	Total.IMGP
B (TimiGP) Th2	1	1	B_Th2	B	Th2	728	73	8.061	5.06600946187455e-42	2.34049637138604e-39	TNFRSF17_CDC7/SPIB_GSTA4/CD19_CDC25C/CD19_CDC7/TNFRSF17_CDC25C/SPIB_AHI1/TNFRSF17_PMCH/SPIB_SMAD2/BLK_PMCH/BLK_GSTA4/FCRL2_GSTA4/CR2_AHI1/MS4A1_GSTA4/TNFRSF17_GSTA4/CD19_LIMA1/PNOC_CDC25C/SPIB_CDC7/QRSL1_PMCH/SPIB_PMCH/CD19_AHI1/TNFRSF17_SNRPD1/CD19_GSTA4/CR2_SMAD2/FCRL2_LIMA1/PNOC_WDHD1/SPIB_CDC25C/PNOC_PMCH/SPIB_SNRPD1/BLK_CDC25C/CD19_PMCH/FCRL2_PHEX/BLNK_GSTA4/MS4A1_PHEX/FCRL2_AHI1/MS4A1_AHI1/BLK_SMAD2/BLNK_CDC7/BLNK_HELLS/BLNK_WDHD1/PNOC_CDC7/CR2_CENPF/CR2_EVI5/CR2_GSTA4/CR2_SNRPD1/CR2_WDHD1/MS4A1_EVI5/PNOC_GSTA4/QRSL1_GSTA4/MS4A1_LIMA1/MS4A1_SNRPD1/PNOC_SMAD2/TNFRSF17_SMAD2/CR2_LIMA1/HLA-DQA1_GSTA4/KIAA0125_GSTA4/BLNK_CENPF/BLNK_DHFR/BLNK_SNRPD1/CD19_HELLS/CD19_SNRPD1/CR2_HELLS/FCRL2_SMAD2/FCRL2_SNRPD1/BLK_AHI1/FCRL2_ANK1/CR2_BIRC5/CR2_CDC25C/FCRL2_CDC25C/FCRL2_CDC7/MS4A1_CDC7/PNOC_HELLS/PNOC_NEIL3/TNFRSF17_PHEX	CD72_PTGIS/MICAL3_PTGIS/MS4A1_PTGIS/TCL1A_PTGIS/CR2_PTGIS/FCRL2_PTGIS/BLK_PTGIS/COCH_PTGIS/OSBPL10_PTGIS/TNFRSF17_PTGIS/ABCB4_PTGIS/HLA-DOB_PTGIS/PNOC_PTGIS/KIAA0125_PTGIS/CD19_PTGIS/SPIB_PTGIS/BCL11A_PTGIS/BACH2_PTGIS/GNG7_PTGIS/CCR9_PTGIS/QRSL1_PTGIS/DTNB_PTGIS/SCN3A_PTGIS/SLC15A2_PTGIS/BLNK_PTGIS/HLA-DQA1_PTGIS/MEF2C_PTGIS/GLDC_PTGIS/CD72_CXCR6/MICAL3_CXCR6/MS4A1_CXCR6/TCL1A_CXCR6/CR2_CXCR6/FCRL2_CXCR6/BLK_CXCR6/COCH_CXCR6/OSBPL10_CXCR6/TNFRSF17_CXCR6/ABCB4_CXCR6/HLA-DOB_CXCR6/PNOC_CXCR6/KIAA0125_CXCR6/CD19_CXCR6/SPIB_CXCR6/BCL11A_CXCR6/BACH2_CXCR6/GNG7_CXCR6/CCR9_CXCR6/QRSL1_CXCR6/DTNB_CXCR6/SCN3A_CXCR6/SLC15A2_CXCR6/BLNK_CXCR6/HLA-DQA1_CXCR6/MEF2C_CXCR6/GLDC_CXCR6/CD72_PMCH/MICAL3_PMCH/MS4A1_PMCH/TCL1A_PMCH/CR2_PMCH/FCRL2_PMCH/BLK_PMCH/COCH_PMCH/OSBPL10_PMCH/TNFRSF17_PMCH/ABCB4_PMCH/HLA-DOB_PMCH/PNOC_PMCH/KIAA0125_PMCH/CD19_PMCH/SPIB_PMCH/BCL11A_PMCH/BACH2_PMCH/GNG7_PMCH/CCR9_PMCH/QRSL1_PMCH/DTNB_PMCH/SCN3A_PMCH/SLC15A2_PMCH/BLNK_PMCH/HLA-DQA1_PMCH/MEF2C_PMCH/GLDC_PMCH/CD72_ADCY1/MICAL3_ADCY1/MS4A1_ADCY1/TCL1A_ADCY1/CR2_ADCY1/FCRL2_ADCY1/BLK_ADCY1/COCH_ADCY1/OSBPL10_ADCY1/TNFRSF17_ADCY1/ABCB4_ADCY1/HLA-DOB_ADCY1/PNOC_ADCY1/KIAA0125_ADCY1/CD19_ADCY1/SPIB_ADCY1/BCL11A_ADCY1/BACH2_ADCY1/GNG7_ADCY1/CCR9_ADCY1/QRSL1_ADCY1/DTNB_ADCY1/SCN3A_ADCY1/SLC15A2_ADCY1/BLNK_ADCY1/HLA-DQA1_ADCY1/MEF2C_ADCY1/GLDC_ADCY1/CD72_AHI1/MICAL3_AHI1/MS4A1_AHI1/TCL1A_AHI1/CR2_AHI1/FCRL2_AHI1/BLK_AHI1/COCH_AHI1/OSBPL10_AHI1/TNFRSF17_AHI1/ABCB4_AHI1/HLA-DOB_AHI1/PNOC_AHI1/KIAA0125_AHI1/CD19_AHI1/SPIB_AHI1/BCL11A_AHI1/BACH2_AHI1/GNG7_AHI1/CCR9_AHI1/QRSL1_AHI1/DTNB_AHI1/SCN3A_AHI1/SLC15A2_AHI1/BLNK_AHI1/HLA-DQA1_AHI1/MEF2C_AHI1/GLDC_AHI1/CD72_LAIR2/MICAL3_LAIR2/MS4A1_LAIR2/TCL1A_LAIR2/CR2_LAIR2/FCRL2_LAIR2/BLK_LAIR2/COCH_LAIR2/OSBPL10_LAIR2/TNFRSF17_LAIR2/ABCB4_LAIR2/HLA-DOB_LAIR2/PNOC_LAIR2/KIAA0125_LAIR2/CD19_LAIR2/SPIB_LAIR2/BCL11A_LAIR2/BACH2_LAIR2/GNG7_LAIR2/CCR9_LAIR2/QRSL1_LAIR2/DTNB_LAIR2/SCN3A_LAIR2/SLC15A2_LAIR2/BLNK_LAIR2/HLA-DQA1_LAIR2/MEF2C_LAIR2/GLDC_LAIR2/CD72_SNRPD1/MICAL3_SNRPD1/MS4A1_SNRPD1/TCL1A_SNRPD1/CR2_SNRPD1/FCRL2_SNRPD1/BLK_SNRPD1/COCH_SNRPD1/OSBPL10_SNRPD1/TNFRSF17_SNRPD1/ABCB4_SNRPD1/HLA-DOB_SNRPD1/PNOC_SNRPD1/KIAA0125_SNRPD1/CD19_SNRPD1/SPIB_SNRPD1/BCL11A_SNRPD1/BACH2_SNRPD1/GNG7_SNRPD1/CCR9_SNRPD1/QRSL1_SNRPD1/DTNB_SNRPD1/SCN3A_SNRPD1/SLC15A2_SNRPD1/BLNK_SNRPD1/HLA-DQA1_SNRPD1/MEF2C_SNRPD1/GLDC_SNRPD1/CD72_EVI5/MICAL3_EVI5/MS4A1_EVI5/TCL1A_EVI5/CR2_EVI5/FCRL2_EVI5/BLK_EVI5/COCH_EVI5/OSBPL10_EVI5/TNFRSF17_EVI5/ABCB4_EVI5/HLA-DOB_EVI5/PNOC_EVI5/KIAA0125_EVI5/CD19_EVI5/SPIB_EVI5/BCL11A_EVI5/BACH2_EVI5/GNG7_EVI5/CCR9_EVI5/QRSL1_EVI5/DTNB_EVI5/SCN3A_EVI5/SLC15A2_EVI5/BLNK_EVI5/HLA-DQA1_EVI5/MEF2C_EVI5/GLDC_EVI5/CD72_IL26/MICAL3_IL26/MS4A1_IL26/TCL1A_IL26/CR2_IL26/FCRL2_IL26/BLK_IL26/COCH_IL26/OSBPL10_IL26/TNFRSF17_IL26/ABCB4_IL26/HLA-DOB_IL26/PNOC_IL26/KIAA0125_IL26/CD19_IL26/SPIB_IL26/BCL11A_IL26/BACH2_IL26/GNG7_IL26/CCR9_IL26/QRSL1_IL26/DTNB_IL26/SCN3A_IL26/SLC15A2_IL26/BLNK_IL26/HLA-DQA1_IL26/MEF2C_IL26/GLDC_IL26/CD72_MB/MICAL3_MB/MS4A1_MB/TCL1A_MB/CR2_MB/FCRL2_MB/BLK_MB/COCH_MB/OSBPL10_MB/TNFRSF17_MB/ABCB4_MB/HLA-DOB_MB/PNOC_MB/KIAA0125_MB/CD19_MB/SPIB_MB/BCL11A_MB/BACH2_MB/GNG7_MB/CCR9_MB/QRSL1_MB/DTNB_MB/SCN3A_MB/SLC15A2_MB/BLNK_MB/HLA-DQA1_MB/MEF2C_MB/GLDC_MB/CD72_CENPF/MICAL3_CENPF/MS4A1_CENPF/TCL1A_CENPF/CR2_CENPF/FCRL2_CENPF/BLK_CENPF/COCH_CENPF/OSBPL10_CENPF/TNFRSF17_CENPF/ABCB4_CENPF/HLA-DOB_CENPF/PNOC_CENPF/KIAA0125_CENPF/CD19_CENPF/SPIB_CENPF/BCL11A_CENPF/BACH2_CENPF/GNG7_CENPF/CCR9_CENPF/QRSL1_CENPF/DTNB_CENPF/SCN3A_CENPF/SLC15A2_CENPF/BLNK_CENPF/HLA-DQA1_CENPF/MEF2C_CENPF/GLDC_CENPF/CD72_ANK1/MICAL3_ANK1/MS4A1_ANK1/TCL1A_ANK1/CR2_ANK1/FCRL2_ANK1/BLK_ANK1/COCH_ANK1/OSBPL10_ANK1/TNFRSF17_ANK1/ABCB4_ANK1/HLA-DOB_ANK1/PNOC_ANK1/KIAA0125_ANK1/CD19_ANK1/SPIB_ANK1/BCL11A_ANK1/BACH2_ANK1/GNG7_ANK1/CCR9_ANK1/QRSL1_ANK1/DTNB_ANK1/SCN3A_ANK1/SLC15A2_ANK1/BLNK_ANK1/HLA-DQA1_ANK1/MEF2C_ANK1/GLDC_ANK1/CD72_GATA3/MICAL3_GATA3/MS4A1_GATA3/TCL1A_GATA3/CR2_GATA3/FCRL2_GATA3/BLK_GATA3/COCH_GATA3/OSBPL10_GATA3/TNFRSF17_GATA3/ABCB4_GATA3/HLA-DOB_GATA3/PNOC_GATA3/KIAA0125_GATA3/CD19_GATA3/SPIB_GATA3/BCL11A_GATA3/BACH2_GATA3/GNG7_GATA3/CCR9_GATA3/QRSL1_GATA3/DTNB_GATA3/SCN3A_GATA3/SLC15A2_GATA3/BLNK_GATA3/HLA-DQA1_GATA3/MEF2C_GATA3/GLDC_GATA3/CD72_WDHD1/MICAL3_WDHD1/MS4A1_WDHD1/TCL1A_WDHD1/CR2_WDHD1/FCRL2_WDHD1/BLK_WDHD1/COCH_WDHD1/OSBPL10_WDHD1/TNFRSF17_WDHD1/ABCB4_WDHD1/HLA-DOB_WDHD1/PNOC_WDHD1/KIAA0125_WDHD1/CD19_WDHD1/SPIB_WDHD1/BCL11A_WDHD1/BACH2_WDHD1/GNG7_WDHD1/CCR9_WDHD1/QRSL1_WDHD1/DTNB_WDHD1/SCN3A_WDHD1/SLC15A2_WDHD1/BLNK_WDHD1/HLA-DQA1_WDHD1/MEF2C_WDHD1/GLDC_WDHD1/CD72_NEIL3/MICAL3_NEIL3/MS4A1_NEIL3/TCL1A_NEIL3/CR2_NEIL3/FCRL2_NEIL3/BLK_NEIL3/COCH_NEIL3/OSBPL10_NEIL3/TNFRSF17_NEIL3/ABCB4_NEIL3/HLA-DOB_NEIL3/PNOC_NEIL3/KIAA0125_NEIL3/CD19_NEIL3/SPIB_NEIL3/BCL11A_NEIL3/BACH2_NEIL3/GNG7_NEIL3/CCR9_NEIL3/QRSL1_NEIL3/DTNB_NEIL3/SCN3A_NEIL3/SLC15A2_NEIL3/BLNK_NEIL3/HLA-DQA1_NEIL3/MEF2C_NEIL3/GLDC_NEIL3/CD72_MICAL2/MICAL3_MICAL2/MS4A1_MICAL2/TCL1A_MICAL2/CR2_MICAL2/FCRL2_MICAL2/BLK_MICAL2/COCH_MICAL2/OSBPL10_MICAL2/TNFRSF17_MICAL2/ABCB4_MICAL2/HLA-DOB_MICAL2/PNOC_MICAL2/KIAA0125_MICAL2/CD19_MICAL2/SPIB_MICAL2/BCL11A_MICAL2/BACH2_MICAL2/GNG7_MICAL2/CCR9_MICAL2/QRSL1_MICAL2/DTNB_MICAL2/SCN3A_MICAL2/SLC15A2_MICAL2/BLNK_MICAL2/HLA-DQA1_MICAL2/MEF2C_MICAL2/GLDC_MICAL2/CD72_DHFR/MICAL3_DHFR/MS4A1_DHFR/TCL1A_DHFR/CR2_DHFR/FCRL2_DHFR/BLK_DHFR/COCH_DHFR/OSBPL10_DHFR/TNFRSF17_DHFR/ABCB4_DHFR/HLA-DOB_DHFR/PNOC_DHFR/KIAA0125_DHFR/CD19_DHFR/SPIB_DHFR/BCL11A_DHFR/BACH2_DHFR/GNG7_DHFR/CCR9_DHFR/QRSL1_DHFR/DTNB_DHFR/SCN3A_DHFR/SLC15A2_DHFR/BLNK_DHFR/HLA-DQA1_DHFR/MEF2C_DHFR/GLDC_DHFR/CD72_SMAD2/MICAL3_SMAD2/MS4A1_SMAD2/TCL1A_SMAD2/CR2_SMAD2/FCRL2_SMAD2/BLK_SMAD2/COCH_SMAD2/OSBPL10_SMAD2/TNFRSF17_SMAD2/ABCB4_SMAD2/HLA-DOB_SMAD2/PNOC_SMAD2/KIAA0125_SMAD2/CD19_SMAD2/SPIB_SMAD2/BCL11A_SMAD2/BACH2_SMAD2/GNG7_SMAD2/CCR9_SMAD2/QRSL1_SMAD2/DTNB_SMAD2/SCN3A_SMAD2/SLC15A2_SMAD2/BLNK_SMAD2/HLA-DQA1_SMAD2/MEF2C_SMAD2/GLDC_SMAD2/CD72_CDC25C/MICAL3_CDC25C/MS4A1_CDC25C/TCL1A_CDC25C/CR2_CDC25C/FCRL2_CDC25C/BLK_CDC25C/COCH_CDC25C/OSBPL10_CDC25C/TNFRSF17_CDC25C/ABCB4_CDC25C/HLA-DOB_CDC25C/PNOC_CDC25C/KIAA0125_CDC25C/CD19_CDC25C/SPIB_CDC25C/BCL11A_CDC25C/BACH2_CDC25C/GNG7_CDC25C/CCR9_CDC25C/QRSL1_CDC25C/DTNB_CDC25C/SCN3A_CDC25C/SLC15A2_CDC25C/BLNK_CDC25C/HLA-DQA1_CDC25C/MEF2C_CDC25C/GLDC_CDC25C/CD72_GSTA4/MICAL3_GSTA4/MS4A1_GSTA4/TCL1A_GSTA4/CR2_GSTA4/FCRL2_GSTA4/BLK_GSTA4/COCH_GSTA4/OSBPL10_GSTA4/TNFRSF17_GSTA4/ABCB4_GSTA4/HLA-DOB_GSTA4/PNOC_GSTA4/KIAA0125_GSTA4/CD19_GSTA4/SPIB_GSTA4/BCL11A_GSTA4/BACH2_GSTA4/GNG7_GSTA4/CCR9_GSTA4/QRSL1_GSTA4/DTNB_GSTA4/SCN3A_GSTA4/SLC15A2_GSTA4/BLNK_GSTA4/HLA-DQA1_GSTA4/MEF2C_GSTA4/GLDC_GSTA4/CD72_PHEX/MICAL3_PHEX/MS4A1_PHEX/TCL1A_PHEX/CR2_PHEX/FCRL2_PHEX/BLK_PHEX/COCH_PHEX/OSBPL10_PHEX/TNFRSF17_PHEX/ABCB4_PHEX/HLA-DOB_PHEX/PNOC_PHEX/KIAA0125_PHEX/CD19_PHEX/SPIB_PHEX/BCL11A_PHEX/BACH2_PHEX/GNG7_PHEX/CCR9_PHEX/QRSL1_PHEX/DTNB_PHEX/SCN3A_PHEX/SLC15A2_PHEX/BLNK_PHEX/HLA-DQA1_PHEX/MEF2C_PHEX/GLDC_PHEX/CD72_SLC39A14/MICAL3_SLC39A14/MS4A1_SLC39A14/TCL1A_SLC39A14/CR2_SLC39A14/FCRL2_SLC39A14/BLK_SLC39A14/COCH_SLC39A14/OSBPL10_SLC39A14/TNFRSF17_SLC39A14/ABCB4_SLC39A14/HLA-DOB_SLC39A14/PNOC_SLC39A14/KIAA0125_SLC39A14/CD19_SLC39A14/SPIB_SLC39A14/BCL11A_SLC39A14/BACH2_SLC39A14/GNG7_SLC39A14/CCR9_SLC39A14/QRSL1_SLC39A14/DTNB_SLC39A14/SCN3A_SLC39A14/SLC15A2_SLC39A14/BLNK_SLC39A14/HLA-DQA1_SLC39A14/MEF2C_SLC39A14/GLDC_SLC39A14/CD72_HELLS/MICAL3_HELLS/MS4A1_HELLS/TCL1A_HELLS/CR2_HELLS/FCRL2_HELLS/BLK_HELLS/COCH_HELLS/OSBPL10_HELLS/TNFRSF17_HELLS/ABCB4_HELLS/HLA-DOB_HELLS/PNOC_HELLS/KIAA0125_HELLS/CD19_HELLS/SPIB_HELLS/BCL11A_HELLS/BACH2_HELLS/GNG7_HELLS/CCR9_HELLS/QRSL1_HELLS/DTNB_HELLS/SCN3A_HELLS/SLC15A2_HELLS/BLNK_HELLS/HLA-DQA1_HELLS/MEF2C_HELLS/GLDC_HELLS/CD72_CDC7/MICAL3_CDC7/MS4A1_CDC7/TCL1A_CDC7/CR2_CDC7/FCRL2_CDC7/BLK_CDC7/COCH_CDC7/OSBPL10_CDC7/TNFRSF17_CDC7/ABCB4_CDC7/HLA-DOB_CDC7/PNOC_CDC7/KIAA0125_CDC7/CD19_CDC7/SPIB_CDC7/BCL11A_CDC7/BACH2_CDC7/GNG7_CDC7/CCR9_CDC7/QRSL1_CDC7/DTNB_CDC7/SCN3A_CDC7/SLC15A2_CDC7/BLNK_CDC7/HLA-DQA1_CDC7/MEF2C_CDC7/GLDC_CDC7/CD72_BIRC5/MICAL3_BIRC5/MS4A1_BIRC5/TCL1A_BIRC5/CR2_BIRC5/FCRL2_BIRC5/BLK_BIRC5/COCH_BIRC5/OSBPL10_BIRC5/TNFRSF17_BIRC5/ABCB4_BIRC5/HLA-DOB_BIRC5/PNOC_BIRC5/KIAA0125_BIRC5/CD19_BIRC5/SPIB_BIRC5/BCL11A_BIRC5/BACH2_BIRC5/GNG7_BIRC5/CCR9_BIRC5/QRSL1_BIRC5/DTNB_BIRC5/SCN3A_BIRC5/SLC15A2_BIRC5/BLNK_BIRC5/HLA-DQA1_BIRC5/MEF2C_BIRC5/GLDC_BIRC5/CD72_LIMA1/MICAL3_LIMA1/MS4A1_LIMA1/TCL1A_LIMA1/CR2_LIMA1/FCRL2_LIMA1/BLK_LIMA1/COCH_LIMA1/OSBPL10_LIMA1/TNFRSF17_LIMA1/ABCB4_LIMA1/HLA-DOB_LIMA1/PNOC_LIMA1/KIAA0125_LIMA1/CD19_LIMA1/SPIB_LIMA1/BCL11A_LIMA1/BACH2_LIMA1/GNG7_LIMA1/CCR9_LIMA1/QRSL1_LIMA1/DTNB_LIMA1/SCN3A_LIMA1/SLC15A2_LIMA1/BLNK_LIMA1/HLA-DQA1_LIMA1/MEF2C_LIMA1/GLDC_LIMA1
