Key	Index	Rank	Cell.Interaction	Favorable.Cell.Type	Unfavorable.Cell.Type	No.Total.IMGP	No.Shared.IMGP	Enrichment.Ratio	P.Value	Adjust.P.Value	Permutation.FDR	Shared.IMGP	Total.IMGP
CD8+GZMB+T (TimiGP) CD4+TCF1+T	8	8	CD8+GZMB+T_CD4+TCF1+T	CD8+GZMB+T	CD4+TCF1+T	872	113	2.396	1.29403983977099e-17	2.943940635479e-16	0.069125	CCL4_GATA3/CTSW_GATA3/CCL4_TC2N/CCL4_PIK3IP1/B2M_LEPROTL1/B2M_RPS3A/CCL4_PLK3/CD3D_GATA3/CD3D_TC2N/CD3G_TC2N/CD8A_TC2N/CST7_GATA3/CST7_TC2N/CTSW_TC2N/HCST_GATA3/TBX21_GATA3/HLA-B_KLF3/HLA-B_RNF125/HLA-B_RPL36A/HLA-B_RPS3A/TBX21_RNF125/S100A4_TC2N/TBX21_TC2N/IL32_GATA3/B2M_RPL36A/CCL4_RPS3A/CCL4_TCF7/CCL5_TC2N/GZMB_GATA3/GZMH_LEPROTL1/GZMH_RNF125/GZMH_CD3D/GZMH_CD3E/CD8A_RNF125/SH3BGRL3_GATA3/GZMB_TC2N/HCST_TC2N/CCL4_AAK1/GZMB_AAK1/CCL4_ABLIM1/B2M_GATA3/CCL4_IL7R/CCL4_LEPROTL1/CD3E_GATA3/GZMB_CD3E/CD3G_GATA3/CD8A_GATA3/GZMB_FLT3LG/GZMA_IL7R/GZMA_RNF125/GZMA_TC2N/GZMB_LEPROTL1/GZMB_RNF125/GZMH_IL7R/HCST_NOSIP/HCST_RPL36A/HLA-B_TC2N/KLRD1_TC2N/CTSW_PIK3IP1/CTSW_TCF7/CCL4_CD6/CCL4_RPL36A/GZMB_CD3G/CTSW_RPL36A/GZMH_PIK3IP1/GZMH_CD5/GZMB_RPS3A/HLA-B_PBXIP1/S100A4_TCF7/GZMH_AAK1/HLA-B_ABLIM1/CCL5_AQP3/B2M_TC2N/CCL4_CAMK4/CCL4_CD3E/CCL4_FLT3LG/CCL4_GIMAP7/CCL4_NDFIP1/CCL4_PBXIP1/CCL4_RNF125/CCL5_GATA3/CCL5_IL7R/CD3D_IL7R/CD3D_RPS3A/CD3E_TC2N/CD3G_IL7R/CD3G_TCF7/CD8A_RPS3A/GZMA_FLT3LG/GZMH_FLT3LG/GZMA_GATA3/HLA-B_GATA3/GZMA_TCF7/GZMB_NDFIP1/GZMB_PIK3IP1/GZMB_RPL36A/GZMH_NDFIP1/GZMH_PBXIP1/GZMH_RPS3A/GZMH_TC2N/GZMH_TCF7/GZMH_TRAT1/HCST_IL7R/HCST_PLK3/HCST_RPS3A/HCST_TCF7/HLA-B_LEPROTL1/HOPX_RPS3A/TBX21_IL7R/NKG7_TC2N/PRF1_TC2N/TBX21_RPL36A/TBX21_RPS3A	NKG7_IL7R/CCL5_IL7R/CST7_IL7R/GNLY_IL7R/CTSW_IL7R/GZMH_IL7R/KLRD1_IL7R/GZMB_IL7R/HCST_IL7R/PRF1_IL7R/S100A4_IL7R/GZMA_IL7R/HLA-B_IL7R/SH3BGRL3_IL7R/IFITM2_IL7R/IL32_IL7R/HOPX_IL7R/B2M_IL7R/CCL4_IL7R/CD8A_IL7R/CD8B_IL7R/CD3E_IL7R/CD3D_IL7R/CD3G_IL7R/TBX21_IL7R/NKG7_RPS12/CCL5_RPS12/CST7_RPS12/GNLY_RPS12/CTSW_RPS12/GZMH_RPS12/KLRD1_RPS12/GZMB_RPS12/HCST_RPS12/PRF1_RPS12/S100A4_RPS12/GZMA_RPS12/HLA-B_RPS12/SH3BGRL3_RPS12/IFITM2_RPS12/IL32_RPS12/HOPX_RPS12/B2M_RPS12/CCL4_RPS12/CD8A_RPS12/CD8B_RPS12/CD3E_RPS12/CD3D_RPS12/CD3G_RPS12/TBX21_RPS12/NKG7_LEF1/CCL5_LEF1/CST7_LEF1/GNLY_LEF1/CTSW_LEF1/GZMH_LEF1/KLRD1_LEF1/GZMB_LEF1/HCST_LEF1/PRF1_LEF1/S100A4_LEF1/GZMA_LEF1/HLA-B_LEF1/SH3BGRL3_LEF1/IFITM2_LEF1/IL32_LEF1/HOPX_LEF1/B2M_LEF1/CCL4_LEF1/CD8A_LEF1/CD8B_LEF1/CD3E_LEF1/CD3D_LEF1/CD3G_LEF1/TBX21_LEF1/NKG7_CCR7/CCL5_CCR7/CST7_CCR7/GNLY_CCR7/CTSW_CCR7/GZMH_CCR7/KLRD1_CCR7/GZMB_CCR7/HCST_CCR7/PRF1_CCR7/S100A4_CCR7/GZMA_CCR7/HLA-B_CCR7/SH3BGRL3_CCR7/IFITM2_CCR7/IL32_CCR7/HOPX_CCR7/B2M_CCR7/CCL4_CCR7/CD8A_CCR7/CD8B_CCR7/CD3E_CCR7/CD3D_CCR7/CD3G_CCR7/TBX21_CCR7/NKG7_FLT3LG/CCL5_FLT3LG/CST7_FLT3LG/GNLY_FLT3LG/CTSW_FLT3LG/GZMH_FLT3LG/KLRD1_FLT3LG/GZMB_FLT3LG/HCST_FLT3LG/PRF1_FLT3LG/S100A4_FLT3LG/GZMA_FLT3LG/HLA-B_FLT3LG/SH3BGRL3_FLT3LG/IFITM2_FLT3LG/IL32_FLT3LG/HOPX_FLT3LG/B2M_FLT3LG/CCL4_FLT3LG/CD8A_FLT3LG/CD8B_FLT3LG/CD3E_FLT3LG/CD3D_FLT3LG/CD3G_FLT3LG/TBX21_FLT3LG/NKG7_GIMAP7/CCL5_GIMAP7/CST7_GIMAP7/GNLY_GIMAP7/CTSW_GIMAP7/GZMH_GIMAP7/KLRD1_GIMAP7/GZMB_GIMAP7/HCST_GIMAP7/PRF1_GIMAP7/S100A4_GIMAP7/GZMA_GIMAP7/HLA-B_GIMAP7/SH3BGRL3_GIMAP7/IFITM2_GIMAP7/IL32_GIMAP7/HOPX_GIMAP7/B2M_GIMAP7/CCL4_GIMAP7/CD8A_GIMAP7/CD8B_GIMAP7/CD3E_GIMAP7/CD3D_GIMAP7/CD3G_GIMAP7/TBX21_GIMAP7/NKG7_ANXA1/CCL5_ANXA1/CST7_ANXA1/GNLY_ANXA1/CTSW_ANXA1/GZMH_ANXA1/KLRD1_ANXA1/GZMB_ANXA1/HCST_ANXA1/PRF1_ANXA1/S100A4_ANXA1/GZMA_ANXA1/HLA-B_ANXA1/SH3BGRL3_ANXA1/IFITM2_ANXA1/IL32_ANXA1/HOPX_ANXA1/B2M_ANXA1/CCL4_ANXA1/CD8A_ANXA1/CD8B_ANXA1/CD3E_ANXA1/CD3D_ANXA1/CD3G_ANXA1/TBX21_ANXA1/NKG7_TCF7/CCL5_TCF7/CST7_TCF7/GNLY_TCF7/CTSW_TCF7/GZMH_TCF7/KLRD1_TCF7/GZMB_TCF7/HCST_TCF7/PRF1_TCF7/S100A4_TCF7/GZMA_TCF7/HLA-B_TCF7/SH3BGRL3_TCF7/IFITM2_TCF7/IL32_TCF7/HOPX_TCF7/B2M_TCF7/CCL4_TCF7/CD8A_TCF7/CD8B_TCF7/CD3E_TCF7/CD3D_TCF7/CD3G_TCF7/TBX21_TCF7/NKG7_AQP3/CCL5_AQP3/CST7_AQP3/GNLY_AQP3/CTSW_AQP3/GZMH_AQP3/KLRD1_AQP3/GZMB_AQP3/HCST_AQP3/PRF1_AQP3/S100A4_AQP3/GZMA_AQP3/HLA-B_AQP3/SH3BGRL3_AQP3/IFITM2_AQP3/IL32_AQP3/HOPX_AQP3/B2M_AQP3/CCL4_AQP3/CD8A_AQP3/CD8B_AQP3/CD3E_AQP3/CD3D_AQP3/CD3G_AQP3/TBX21_AQP3/NKG7_S1PR1/CCL5_S1PR1/CST7_S1PR1/GNLY_S1PR1/CTSW_S1PR1/GZMH_S1PR1/KLRD1_S1PR1/GZMB_S1PR1/HCST_S1PR1/PRF1_S1PR1/S100A4_S1PR1/GZMA_S1PR1/HLA-B_S1PR1/SH3BGRL3_S1PR1/IFITM2_S1PR1/IL32_S1PR1/HOPX_S1PR1/B2M_S1PR1/CCL4_S1PR1/CD8A_S1PR1/CD8B_S1PR1/CD3E_S1PR1/CD3D_S1PR1/CD3G_S1PR1/TBX21_S1PR1/NKG7_CAMK4/CCL5_CAMK4/CST7_CAMK4/GNLY_CAMK4/CTSW_CAMK4/GZMH_CAMK4/KLRD1_CAMK4/GZMB_CAMK4/HCST_CAMK4/PRF1_CAMK4/S100A4_CAMK4/GZMA_CAMK4/HLA-B_CAMK4/SH3BGRL3_CAMK4/IFITM2_CAMK4/IL32_CAMK4/HOPX_CAMK4/B2M_CAMK4/CCL4_CAMK4/CD8A_CAMK4/CD8B_CAMK4/CD3E_CAMK4/CD3D_CAMK4/CD3G_CAMK4/TBX21_CAMK4/NKG7_NOSIP/CCL5_NOSIP/CST7_NOSIP/GNLY_NOSIP/CTSW_NOSIP/GZMH_NOSIP/KLRD1_NOSIP/GZMB_NOSIP/HCST_NOSIP/PRF1_NOSIP/S100A4_NOSIP/GZMA_NOSIP/HLA-B_NOSIP/SH3BGRL3_NOSIP/IFITM2_NOSIP/IL32_NOSIP/HOPX_NOSIP/B2M_NOSIP/CCL4_NOSIP/CD8A_NOSIP/CD8B_NOSIP/CD3E_NOSIP/CD3D_NOSIP/CD3G_NOSIP/TBX21_NOSIP/NKG7_CD5/CCL5_CD5/CST7_CD5/GNLY_CD5/CTSW_CD5/GZMH_CD5/KLRD1_CD5/GZMB_CD5/HCST_CD5/PRF1_CD5/S100A4_CD5/GZMA_CD5/HLA-B_CD5/SH3BGRL3_CD5/IFITM2_CD5/IL32_CD5/HOPX_CD5/B2M_CD5/CCL4_CD5/CD8A_CD5/CD8B_CD5/CD3E_CD5/CD3D_CD5/CD3G_CD5/TBX21_CD5/NKG7_KLF3/CCL5_KLF3/CST7_KLF3/GNLY_KLF3/CTSW_KLF3/GZMH_KLF3/KLRD1_KLF3/GZMB_KLF3/HCST_KLF3/PRF1_KLF3/S100A4_KLF3/GZMA_KLF3/HLA-B_KLF3/SH3BGRL3_KLF3/IFITM2_KLF3/IL32_KLF3/HOPX_KLF3/B2M_KLF3/CCL4_KLF3/CD8A_KLF3/CD8B_KLF3/CD3E_KLF3/CD3D_KLF3/CD3G_KLF3/TBX21_KLF3/NKG7_CD28/CCL5_CD28/CST7_CD28/GNLY_CD28/CTSW_CD28/GZMH_CD28/KLRD1_CD28/GZMB_CD28/HCST_CD28/PRF1_CD28/S100A4_CD28/GZMA_CD28/HLA-B_CD28/SH3BGRL3_CD28/IFITM2_CD28/IL32_CD28/HOPX_CD28/B2M_CD28/CCL4_CD28/CD8A_CD28/CD8B_CD28/CD3E_CD28/CD3D_CD28/CD3G_CD28/TBX21_CD28/NKG7_LTB/CCL5_LTB/CST7_LTB/GNLY_LTB/CTSW_LTB/GZMH_LTB/KLRD1_LTB/GZMB_LTB/HCST_LTB/PRF1_LTB/S100A4_LTB/GZMA_LTB/HLA-B_LTB/SH3BGRL3_LTB/IFITM2_LTB/IL32_LTB/HOPX_LTB/B2M_LTB/CCL4_LTB/CD8A_LTB/CD8B_LTB/CD3E_LTB/CD3D_LTB/CD3G_LTB/TBX21_LTB/NKG7_CD6/CCL5_CD6/CST7_CD6/GNLY_CD6/CTSW_CD6/GZMH_CD6/KLRD1_CD6/GZMB_CD6/HCST_CD6/PRF1_CD6/S100A4_CD6/GZMA_CD6/HLA-B_CD6/SH3BGRL3_CD6/IFITM2_CD6/IL32_CD6/HOPX_CD6/B2M_CD6/CCL4_CD6/CD8A_CD6/CD8B_CD6/CD3E_CD6/CD3D_CD6/CD3G_CD6/TBX21_CD6/NKG7_TC2N/CCL5_TC2N/CST7_TC2N/GNLY_TC2N/CTSW_TC2N/GZMH_TC2N/KLRD1_TC2N/GZMB_TC2N/HCST_TC2N/PRF1_TC2N/S100A4_TC2N/GZMA_TC2N/HLA-B_TC2N/SH3BGRL3_TC2N/IFITM2_TC2N/IL32_TC2N/HOPX_TC2N/B2M_TC2N/CCL4_TC2N/CD8A_TC2N/CD8B_TC2N/CD3E_TC2N/CD3D_TC2N/CD3G_TC2N/TBX21_TC2N/NKG7_LEPROTL1/CCL5_LEPROTL1/CST7_LEPROTL1/GNLY_LEPROTL1/CTSW_LEPROTL1/GZMH_LEPROTL1/KLRD1_LEPROTL1/GZMB_LEPROTL1/HCST_LEPROTL1/PRF1_LEPROTL1/S100A4_LEPROTL1/GZMA_LEPROTL1/HLA-B_LEPROTL1/SH3BGRL3_LEPROTL1/IFITM2_LEPROTL1/IL32_LEPROTL1/HOPX_LEPROTL1/B2M_LEPROTL1/CCL4_LEPROTL1/CD8A_LEPROTL1/CD8B_LEPROTL1/CD3E_LEPROTL1/CD3D_LEPROTL1/CD3G_LEPROTL1/TBX21_LEPROTL1/NKG7_AAK1/CCL5_AAK1/CST7_AAK1/GNLY_AAK1/CTSW_AAK1/GZMH_AAK1/KLRD1_AAK1/GZMB_AAK1/HCST_AAK1/PRF1_AAK1/S100A4_AAK1/GZMA_AAK1/HLA-B_AAK1/SH3BGRL3_AAK1/IFITM2_AAK1/IL32_AAK1/HOPX_AAK1/B2M_AAK1/CCL4_AAK1/CD8A_AAK1/CD8B_AAK1/CD3E_AAK1/CD3D_AAK1/CD3G_AAK1/TBX21_AAK1/NKG7_PIK3IP1/CCL5_PIK3IP1/CST7_PIK3IP1/GNLY_PIK3IP1/CTSW_PIK3IP1/GZMH_PIK3IP1/KLRD1_PIK3IP1/GZMB_PIK3IP1/HCST_PIK3IP1/PRF1_PIK3IP1/S100A4_PIK3IP1/GZMA_PIK3IP1/HLA-B_PIK3IP1/SH3BGRL3_PIK3IP1/IFITM2_PIK3IP1/IL32_PIK3IP1/HOPX_PIK3IP1/B2M_PIK3IP1/CCL4_PIK3IP1/CD8A_PIK3IP1/CD8B_PIK3IP1/CD3E_PIK3IP1/CD3D_PIK3IP1/CD3G_PIK3IP1/TBX21_PIK3IP1/NKG7_PLK3/CCL5_PLK3/CST7_PLK3/GNLY_PLK3/CTSW_PLK3/GZMH_PLK3/KLRD1_PLK3/GZMB_PLK3/HCST_PLK3/PRF1_PLK3/S100A4_PLK3/GZMA_PLK3/HLA-B_PLK3/SH3BGRL3_PLK3/IFITM2_PLK3/IL32_PLK3/HOPX_PLK3/B2M_PLK3/CCL4_PLK3/CD8A_PLK3/CD8B_PLK3/CD3E_PLK3/CD3D_PLK3/CD3G_PLK3/TBX21_PLK3/NKG7_ABLIM1/CCL5_ABLIM1/CST7_ABLIM1/GNLY_ABLIM1/CTSW_ABLIM1/GZMH_ABLIM1/KLRD1_ABLIM1/GZMB_ABLIM1/HCST_ABLIM1/PRF1_ABLIM1/S100A4_ABLIM1/GZMA_ABLIM1/HLA-B_ABLIM1/SH3BGRL3_ABLIM1/IFITM2_ABLIM1/IL32_ABLIM1/HOPX_ABLIM1/B2M_ABLIM1/CCL4_ABLIM1/CD8A_ABLIM1/CD8B_ABLIM1/CD3E_ABLIM1/CD3D_ABLIM1/CD3G_ABLIM1/TBX21_ABLIM1/NKG7_TRAT1/CCL5_TRAT1/CST7_TRAT1/GNLY_TRAT1/CTSW_TRAT1/GZMH_TRAT1/KLRD1_TRAT1/GZMB_TRAT1/HCST_TRAT1/PRF1_TRAT1/S100A4_TRAT1/GZMA_TRAT1/HLA-B_TRAT1/SH3BGRL3_TRAT1/IFITM2_TRAT1/IL32_TRAT1/HOPX_TRAT1/B2M_TRAT1/CCL4_TRAT1/CD8A_TRAT1/CD8B_TRAT1/CD3E_TRAT1/CD3D_TRAT1/CD3G_TRAT1/TBX21_TRAT1/NKG7_PBXIP1/CCL5_PBXIP1/CST7_PBXIP1/GNLY_PBXIP1/CTSW_PBXIP1/GZMH_PBXIP1/KLRD1_PBXIP1/GZMB_PBXIP1/HCST_PBXIP1/PRF1_PBXIP1/S100A4_PBXIP1/GZMA_PBXIP1/HLA-B_PBXIP1/SH3BGRL3_PBXIP1/IFITM2_PBXIP1/IL32_PBXIP1/HOPX_PBXIP1/B2M_PBXIP1/CCL4_PBXIP1/CD8A_PBXIP1/CD8B_PBXIP1/CD3E_PBXIP1/CD3D_PBXIP1/CD3G_PBXIP1/TBX21_PBXIP1/NKG7_RPL36A/CCL5_RPL36A/CST7_RPL36A/GNLY_RPL36A/CTSW_RPL36A/GZMH_RPL36A/KLRD1_RPL36A/GZMB_RPL36A/HCST_RPL36A/PRF1_RPL36A/S100A4_RPL36A/GZMA_RPL36A/HLA-B_RPL36A/SH3BGRL3_RPL36A/IFITM2_RPL36A/IL32_RPL36A/HOPX_RPL36A/B2M_RPL36A/CCL4_RPL36A/CD8A_RPL36A/CD8B_RPL36A/CD3E_RPL36A/CD3D_RPL36A/CD3G_RPL36A/TBX21_RPL36A/NKG7_SELL/CCL5_SELL/CST7_SELL/GNLY_SELL/CTSW_SELL/GZMH_SELL/KLRD1_SELL/GZMB_SELL/HCST_SELL/PRF1_SELL/S100A4_SELL/GZMA_SELL/HLA-B_SELL/SH3BGRL3_SELL/IFITM2_SELL/IL32_SELL/HOPX_SELL/B2M_SELL/CCL4_SELL/CD8A_SELL/CD8B_SELL/CD3E_SELL/CD3D_SELL/CD3G_SELL/TBX21_SELL/NKG7_RPS3A/CCL5_RPS3A/CST7_RPS3A/GNLY_RPS3A/CTSW_RPS3A/GZMH_RPS3A/KLRD1_RPS3A/GZMB_RPS3A/HCST_RPS3A/PRF1_RPS3A/S100A4_RPS3A/GZMA_RPS3A/HLA-B_RPS3A/SH3BGRL3_RPS3A/IFITM2_RPS3A/IL32_RPS3A/HOPX_RPS3A/B2M_RPS3A/CCL4_RPS3A/CD8A_RPS3A/CD8B_RPS3A/CD3E_RPS3A/CD3D_RPS3A/CD3G_RPS3A/TBX21_RPS3A/NKG7_RNF125/CCL5_RNF125/CST7_RNF125/GNLY_RNF125/CTSW_RNF125/GZMH_RNF125/KLRD1_RNF125/GZMB_RNF125/HCST_RNF125/PRF1_RNF125/S100A4_RNF125/GZMA_RNF125/HLA-B_RNF125/SH3BGRL3_RNF125/IFITM2_RNF125/IL32_RNF125/HOPX_RNF125/B2M_RNF125/CCL4_RNF125/CD8A_RNF125/CD8B_RNF125/CD3E_RNF125/CD3D_RNF125/CD3G_RNF125/TBX21_RNF125/NKG7_NDFIP1/CCL5_NDFIP1/CST7_NDFIP1/GNLY_NDFIP1/CTSW_NDFIP1/GZMH_NDFIP1/KLRD1_NDFIP1/GZMB_NDFIP1/HCST_NDFIP1/PRF1_NDFIP1/S100A4_NDFIP1/GZMA_NDFIP1/HLA-B_NDFIP1/SH3BGRL3_NDFIP1/IFITM2_NDFIP1/IL32_NDFIP1/HOPX_NDFIP1/B2M_NDFIP1/CCL4_NDFIP1/CD8A_NDFIP1/CD8B_NDFIP1/CD3E_NDFIP1/CD3D_NDFIP1/CD3G_NDFIP1/TBX21_NDFIP1/NKG7_CD4/CCL5_CD4/CST7_CD4/GNLY_CD4/CTSW_CD4/GZMH_CD4/KLRD1_CD4/GZMB_CD4/HCST_CD4/PRF1_CD4/S100A4_CD4/GZMA_CD4/HLA-B_CD4/SH3BGRL3_CD4/IFITM2_CD4/IL32_CD4/HOPX_CD4/B2M_CD4/CCL4_CD4/CD8A_CD4/CD8B_CD4/CD3E_CD4/CD3D_CD4/CD3G_CD4/TBX21_CD4/NKG7_CD3E/CCL5_CD3E/CST7_CD3E/GNLY_CD3E/CTSW_CD3E/GZMH_CD3E/KLRD1_CD3E/GZMB_CD3E/HCST_CD3E/PRF1_CD3E/S100A4_CD3E/GZMA_CD3E/HLA-B_CD3E/SH3BGRL3_CD3E/IFITM2_CD3E/IL32_CD3E/HOPX_CD3E/B2M_CD3E/CCL4_CD3E/CD8A_CD3E/CD8B_CD3E/CD3D_CD3E/CD3G_CD3E/TBX21_CD3E/NKG7_CD3D/CCL5_CD3D/CST7_CD3D/GNLY_CD3D/CTSW_CD3D/GZMH_CD3D/KLRD1_CD3D/GZMB_CD3D/HCST_CD3D/PRF1_CD3D/S100A4_CD3D/GZMA_CD3D/HLA-B_CD3D/SH3BGRL3_CD3D/IFITM2_CD3D/IL32_CD3D/HOPX_CD3D/B2M_CD3D/CCL4_CD3D/CD8A_CD3D/CD8B_CD3D/CD3E_CD3D/CD3G_CD3D/TBX21_CD3D/NKG7_CD3G/CCL5_CD3G/CST7_CD3G/GNLY_CD3G/CTSW_CD3G/GZMH_CD3G/KLRD1_CD3G/GZMB_CD3G/HCST_CD3G/PRF1_CD3G/S100A4_CD3G/GZMA_CD3G/HLA-B_CD3G/SH3BGRL3_CD3G/IFITM2_CD3G/IL32_CD3G/HOPX_CD3G/B2M_CD3G/CCL4_CD3G/CD8A_CD3G/CD8B_CD3G/CD3E_CD3G/CD3D_CD3G/TBX21_CD3G/NKG7_GATA3/CCL5_GATA3/CST7_GATA3/GNLY_GATA3/CTSW_GATA3/GZMH_GATA3/KLRD1_GATA3/GZMB_GATA3/HCST_GATA3/PRF1_GATA3/S100A4_GATA3/GZMA_GATA3/HLA-B_GATA3/SH3BGRL3_GATA3/IFITM2_GATA3/IL32_GATA3/HOPX_GATA3/B2M_GATA3/CCL4_GATA3/CD8A_GATA3/CD8B_GATA3/CD3E_GATA3/CD3D_GATA3/CD3G_GATA3/TBX21_GATA3
