Key	Index	Rank	Cell.Interaction	Favorable.Cell.Type	Unfavorable.Cell.Type	No.Total.IMGP	No.Shared.IMGP	Enrichment.Ratio	P.Value	Adjust.P.Value	Shared.IMGP	Total.IMGP
CD8+NME1+ T (TimiGP) CD8+Tc17	1	1	CD8+NME1+ T_CD8+Tc17	CD8+NME1+ T	CD8+Tc17	560	25	5.677	6.75258771871947e-12	1.05340368412024e-08	KIFC1_CA2/MND1_CA2/SKA3_CA2/ACTG1_CEBPD/CENPA_CEBPD/KIFC1_CEBPD/SKA3_CEBPD/SPC24_CEBPD/CENPA_IL17RE/GAPDH_IL17RE/GTF3A_IL17RE/KIF20A_LTK/KIFC1_LTK/MND1_LTK/MND1_ME1/MND1_RORA/MND1_ADAM12/CENPA_CA2/GPI_CA2/GAPDH_RORC/HMGA1_IL17RE/HMGB1_RORA/PFN1_IL17RE/SKA3_LTK/SPC24_LTK	ENO1_RORC/HMGA1_RORC/GTF3A_RORC/MYB_RORC/MXD3_RORC/HMGB1_RORC/GPI_RORC/CKLF_RORC/CD74_RORC/CXCR3_RORC/ACTB_RORC/MND1_RORC/SPC24_RORC/PFN1_RORC/ACTG1_RORC/CENPA_RORC/KIFC1_RORC/SKA3_RORC/GAPDH_RORC/KIF20A_RORC/ENO1_ZBTB16/HMGA1_ZBTB16/GTF3A_ZBTB16/MYB_ZBTB16/MXD3_ZBTB16/HMGB1_ZBTB16/GPI_ZBTB16/CKLF_ZBTB16/CD74_ZBTB16/CXCR3_ZBTB16/ACTB_ZBTB16/MND1_ZBTB16/SPC24_ZBTB16/PFN1_ZBTB16/ACTG1_ZBTB16/CENPA_ZBTB16/KIFC1_ZBTB16/SKA3_ZBTB16/GAPDH_ZBTB16/KIF20A_ZBTB16/ENO1_CEBPD/HMGA1_CEBPD/GTF3A_CEBPD/MYB_CEBPD/MXD3_CEBPD/HMGB1_CEBPD/GPI_CEBPD/CKLF_CEBPD/CD74_CEBPD/CXCR3_CEBPD/ACTB_CEBPD/MND1_CEBPD/SPC24_CEBPD/PFN1_CEBPD/ACTG1_CEBPD/CENPA_CEBPD/KIFC1_CEBPD/SKA3_CEBPD/GAPDH_CEBPD/KIF20A_CEBPD/ENO1_RORA/HMGA1_RORA/GTF3A_RORA/MYB_RORA/MXD3_RORA/HMGB1_RORA/GPI_RORA/CKLF_RORA/CD74_RORA/CXCR3_RORA/ACTB_RORA/MND1_RORA/SPC24_RORA/PFN1_RORA/ACTG1_RORA/CENPA_RORA/KIFC1_RORA/SKA3_RORA/GAPDH_RORA/KIF20A_RORA/ENO1_NR1D1/HMGA1_NR1D1/GTF3A_NR1D1/MYB_NR1D1/MXD3_NR1D1/HMGB1_NR1D1/GPI_NR1D1/CKLF_NR1D1/CD74_NR1D1/CXCR3_NR1D1/ACTB_NR1D1/MND1_NR1D1/SPC24_NR1D1/PFN1_NR1D1/ACTG1_NR1D1/CENPA_NR1D1/KIFC1_NR1D1/SKA3_NR1D1/GAPDH_NR1D1/KIF20A_NR1D1/ENO1_CCL20/HMGA1_CCL20/GTF3A_CCL20/MYB_CCL20/MXD3_CCL20/HMGB1_CCL20/GPI_CCL20/CKLF_CCL20/CD74_CCL20/CXCR3_CCL20/ACTB_CCL20/MND1_CCL20/SPC24_CCL20/PFN1_CCL20/ACTG1_CCL20/CENPA_CCL20/KIFC1_CCL20/SKA3_CCL20/GAPDH_CCL20/KIF20A_CCL20/ENO1_CD40LG/HMGA1_CD40LG/GTF3A_CD40LG/MYB_CD40LG/MXD3_CD40LG/HMGB1_CD40LG/GPI_CD40LG/CKLF_CD40LG/CD74_CD40LG/CXCR3_CD40LG/ACTB_CD40LG/MND1_CD40LG/SPC24_CD40LG/PFN1_CD40LG/ACTG1_CD40LG/CENPA_CD40LG/KIFC1_CD40LG/SKA3_CD40LG/GAPDH_CD40LG/KIF20A_CD40LG/ENO1_LTB/HMGA1_LTB/GTF3A_LTB/MYB_LTB/MXD3_LTB/HMGB1_LTB/GPI_LTB/CKLF_LTB/CD74_LTB/CXCR3_LTB/ACTB_LTB/MND1_LTB/SPC24_LTB/PFN1_LTB/ACTG1_LTB/CENPA_LTB/KIFC1_LTB/SKA3_LTB/GAPDH_LTB/KIF20A_LTB/ENO1_TNFSF13B/HMGA1_TNFSF13B/GTF3A_TNFSF13B/MYB_TNFSF13B/MXD3_TNFSF13B/HMGB1_TNFSF13B/GPI_TNFSF13B/CKLF_TNFSF13B/CD74_TNFSF13B/CXCR3_TNFSF13B/ACTB_TNFSF13B/MND1_TNFSF13B/SPC24_TNFSF13B/PFN1_TNFSF13B/ACTG1_TNFSF13B/CENPA_TNFSF13B/KIFC1_TNFSF13B/SKA3_TNFSF13B/GAPDH_TNFSF13B/KIF20A_TNFSF13B/ENO1_IL26/HMGA1_IL26/GTF3A_IL26/MYB_IL26/MXD3_IL26/HMGB1_IL26/GPI_IL26/CKLF_IL26/CD74_IL26/CXCR3_IL26/ACTB_IL26/MND1_IL26/SPC24_IL26/PFN1_IL26/ACTG1_IL26/CENPA_IL26/KIFC1_IL26/SKA3_IL26/GAPDH_IL26/KIF20A_IL26/ENO1_FLT3LG/HMGA1_FLT3LG/GTF3A_FLT3LG/MYB_FLT3LG/MXD3_FLT3LG/HMGB1_FLT3LG/GPI_FLT3LG/CKLF_FLT3LG/CD74_FLT3LG/CXCR3_FLT3LG/ACTB_FLT3LG/MND1_FLT3LG/SPC24_FLT3LG/PFN1_FLT3LG/ACTG1_FLT3LG/CENPA_FLT3LG/KIFC1_FLT3LG/SKA3_FLT3LG/GAPDH_FLT3LG/KIF20A_FLT3LG/ENO1_TNF/HMGA1_TNF/GTF3A_TNF/MYB_TNF/MXD3_TNF/HMGB1_TNF/GPI_TNF/CKLF_TNF/CD74_TNF/CXCR3_TNF/ACTB_TNF/MND1_TNF/SPC24_TNF/PFN1_TNF/ACTG1_TNF/CENPA_TNF/KIFC1_TNF/SKA3_TNF/GAPDH_TNF/KIF20A_TNF/ENO1_IL23A/HMGA1_IL23A/GTF3A_IL23A/MYB_IL23A/MXD3_IL23A/HMGB1_IL23A/GPI_IL23A/CKLF_IL23A/CD74_IL23A/CXCR3_IL23A/ACTB_IL23A/MND1_IL23A/SPC24_IL23A/PFN1_IL23A/ACTG1_IL23A/CENPA_IL23A/KIFC1_IL23A/SKA3_IL23A/GAPDH_IL23A/KIF20A_IL23A/ENO1_CCR6/HMGA1_CCR6/GTF3A_CCR6/MYB_CCR6/MXD3_CCR6/HMGB1_CCR6/GPI_CCR6/CKLF_CCR6/CD74_CCR6/CXCR3_CCR6/ACTB_CCR6/MND1_CCR6/SPC24_CCR6/PFN1_CCR6/ACTG1_CCR6/CENPA_CCR6/KIFC1_CCR6/SKA3_CCR6/GAPDH_CCR6/KIF20A_CCR6/ENO1_IL23R/HMGA1_IL23R/GTF3A_IL23R/MYB_IL23R/MXD3_IL23R/HMGB1_IL23R/GPI_IL23R/CKLF_IL23R/CD74_IL23R/CXCR3_IL23R/ACTB_IL23R/MND1_IL23R/SPC24_IL23R/PFN1_IL23R/ACTG1_IL23R/CENPA_IL23R/KIFC1_IL23R/SKA3_IL23R/GAPDH_IL23R/KIF20A_IL23R/ENO1_IL7R/HMGA1_IL7R/GTF3A_IL7R/MYB_IL7R/MXD3_IL7R/HMGB1_IL7R/GPI_IL7R/CKLF_IL7R/CD74_IL7R/CXCR3_IL7R/ACTB_IL7R/MND1_IL7R/SPC24_IL7R/PFN1_IL7R/ACTG1_IL7R/CENPA_IL7R/KIFC1_IL7R/SKA3_IL7R/GAPDH_IL7R/KIF20A_IL7R/ENO1_IL17RE/HMGA1_IL17RE/GTF3A_IL17RE/MYB_IL17RE/MXD3_IL17RE/HMGB1_IL17RE/GPI_IL17RE/CKLF_IL17RE/CD74_IL17RE/CXCR3_IL17RE/ACTB_IL17RE/MND1_IL17RE/SPC24_IL17RE/PFN1_IL17RE/ACTG1_IL17RE/CENPA_IL17RE/KIFC1_IL17RE/SKA3_IL17RE/GAPDH_IL17RE/KIF20A_IL17RE/ENO1_IL18RAP/HMGA1_IL18RAP/GTF3A_IL18RAP/MYB_IL18RAP/MXD3_IL18RAP/HMGB1_IL18RAP/GPI_IL18RAP/CKLF_IL18RAP/CD74_IL18RAP/CXCR3_IL18RAP/ACTB_IL18RAP/MND1_IL18RAP/SPC24_IL18RAP/PFN1_IL18RAP/ACTG1_IL18RAP/CENPA_IL18RAP/KIFC1_IL18RAP/SKA3_IL18RAP/GAPDH_IL18RAP/KIF20A_IL18RAP/ENO1_SLC4A10/HMGA1_SLC4A10/GTF3A_SLC4A10/MYB_SLC4A10/MXD3_SLC4A10/HMGB1_SLC4A10/GPI_SLC4A10/CKLF_SLC4A10/CD74_SLC4A10/CXCR3_SLC4A10/ACTB_SLC4A10/MND1_SLC4A10/SPC24_SLC4A10/PFN1_SLC4A10/ACTG1_SLC4A10/CENPA_SLC4A10/KIFC1_SLC4A10/SKA3_SLC4A10/GAPDH_SLC4A10/KIF20A_SLC4A10/ENO1_KLRB1/HMGA1_KLRB1/GTF3A_KLRB1/MYB_KLRB1/MXD3_KLRB1/HMGB1_KLRB1/GPI_KLRB1/CKLF_KLRB1/CD74_KLRB1/CXCR3_KLRB1/ACTB_KLRB1/MND1_KLRB1/SPC24_KLRB1/PFN1_KLRB1/ACTG1_KLRB1/CENPA_KLRB1/KIFC1_KLRB1/SKA3_KLRB1/GAPDH_KLRB1/KIF20A_KLRB1/ENO1_TMIGD2/HMGA1_TMIGD2/GTF3A_TMIGD2/MYB_TMIGD2/MXD3_TMIGD2/HMGB1_TMIGD2/GPI_TMIGD2/CKLF_TMIGD2/CD74_TMIGD2/CXCR3_TMIGD2/ACTB_TMIGD2/MND1_TMIGD2/SPC24_TMIGD2/PFN1_TMIGD2/ACTG1_TMIGD2/CENPA_TMIGD2/KIFC1_TMIGD2/SKA3_TMIGD2/GAPDH_TMIGD2/KIF20A_TMIGD2/ENO1_IL4I1/HMGA1_IL4I1/GTF3A_IL4I1/MYB_IL4I1/MXD3_IL4I1/HMGB1_IL4I1/GPI_IL4I1/CKLF_IL4I1/CD74_IL4I1/CXCR3_IL4I1/ACTB_IL4I1/MND1_IL4I1/SPC24_IL4I1/PFN1_IL4I1/ACTG1_IL4I1/CENPA_IL4I1/KIFC1_IL4I1/SKA3_IL4I1/GAPDH_IL4I1/KIF20A_IL4I1/ENO1_NCR3/HMGA1_NCR3/GTF3A_NCR3/MYB_NCR3/MXD3_NCR3/HMGB1_NCR3/GPI_NCR3/CKLF_NCR3/CD74_NCR3/CXCR3_NCR3/ACTB_NCR3/MND1_NCR3/SPC24_NCR3/PFN1_NCR3/ACTG1_NCR3/CENPA_NCR3/KIFC1_NCR3/SKA3_NCR3/GAPDH_NCR3/KIF20A_NCR3/ENO1_LTK/HMGA1_LTK/GTF3A_LTK/MYB_LTK/MXD3_LTK/HMGB1_LTK/GPI_LTK/CKLF_LTK/CD74_LTK/CXCR3_LTK/ACTB_LTK/MND1_LTK/SPC24_LTK/PFN1_LTK/ACTG1_LTK/CENPA_LTK/KIFC1_LTK/SKA3_LTK/GAPDH_LTK/KIF20A_LTK/ENO1_CA2/HMGA1_CA2/GTF3A_CA2/MYB_CA2/MXD3_CA2/HMGB1_CA2/GPI_CA2/CKLF_CA2/CD74_CA2/CXCR3_CA2/ACTB_CA2/MND1_CA2/SPC24_CA2/PFN1_CA2/ACTG1_CA2/CENPA_CA2/KIFC1_CA2/SKA3_CA2/GAPDH_CA2/KIF20A_CA2/ENO1_ME1/HMGA1_ME1/GTF3A_ME1/MYB_ME1/MXD3_ME1/HMGB1_ME1/GPI_ME1/CKLF_ME1/CD74_ME1/CXCR3_ME1/ACTB_ME1/MND1_ME1/SPC24_ME1/PFN1_ME1/ACTG1_ME1/CENPA_ME1/KIFC1_ME1/SKA3_ME1/GAPDH_ME1/KIF20A_ME1/ENO1_AQP3/HMGA1_AQP3/GTF3A_AQP3/MYB_AQP3/MXD3_AQP3/HMGB1_AQP3/GPI_AQP3/CKLF_AQP3/CD74_AQP3/CXCR3_AQP3/ACTB_AQP3/MND1_AQP3/SPC24_AQP3/PFN1_AQP3/ACTG1_AQP3/CENPA_AQP3/KIFC1_AQP3/SKA3_AQP3/GAPDH_AQP3/KIF20A_AQP3/ENO1_ADAM12/HMGA1_ADAM12/GTF3A_ADAM12/MYB_ADAM12/MXD3_ADAM12/HMGB1_ADAM12/GPI_ADAM12/CKLF_ADAM12/CD74_ADAM12/CXCR3_ADAM12/ACTB_ADAM12/MND1_ADAM12/SPC24_ADAM12/PFN1_ADAM12/ACTG1_ADAM12/CENPA_ADAM12/KIFC1_ADAM12/SKA3_ADAM12/GAPDH_ADAM12/KIF20A_ADAM12
CD8+NME1+ T (TimiGP) CD8+IL7R+ Tm	2	2	CD8+NME1+ T_CD8+IL7R+ Tm	CD8+NME1+ T	CD8+IL7R+ Tm	280	17	7.721	1.48371406944925e-10	1.15729697417042e-07	MND1_ANXA1/CENPA_ZFP36/KIFC1_LMNA/ACTG1_ANXA1/SPC24_ANXA1/CENPA_LMNA/CENPA_RGCC/CENPA_ZFP36L2/ACTG1_ZFP36/CENPA_ANXA1/CKLF_ANXA1/PFN1_ANXA1/MND1_BTG1/CENPA_FTH1/KIFC1_RGCC/MND1_RGCC/MND1_TSC22D3	ENO1_ZFP36L2/HMGA1_ZFP36L2/GTF3A_ZFP36L2/MYB_ZFP36L2/MXD3_ZFP36L2/HMGB1_ZFP36L2/GPI_ZFP36L2/CKLF_ZFP36L2/CD74_ZFP36L2/CXCR3_ZFP36L2/ACTB_ZFP36L2/MND1_ZFP36L2/SPC24_ZFP36L2/PFN1_ZFP36L2/ACTG1_ZFP36L2/CENPA_ZFP36L2/KIFC1_ZFP36L2/SKA3_ZFP36L2/GAPDH_ZFP36L2/KIF20A_ZFP36L2/ENO1_TSC22D3/HMGA1_TSC22D3/GTF3A_TSC22D3/MYB_TSC22D3/MXD3_TSC22D3/HMGB1_TSC22D3/GPI_TSC22D3/CKLF_TSC22D3/CD74_TSC22D3/CXCR3_TSC22D3/ACTB_TSC22D3/MND1_TSC22D3/SPC24_TSC22D3/PFN1_TSC22D3/ACTG1_TSC22D3/CENPA_TSC22D3/KIFC1_TSC22D3/SKA3_TSC22D3/GAPDH_TSC22D3/KIF20A_TSC22D3/ENO1_IL7R/HMGA1_IL7R/GTF3A_IL7R/MYB_IL7R/MXD3_IL7R/HMGB1_IL7R/GPI_IL7R/CKLF_IL7R/CD74_IL7R/CXCR3_IL7R/ACTB_IL7R/MND1_IL7R/SPC24_IL7R/PFN1_IL7R/ACTG1_IL7R/CENPA_IL7R/KIFC1_IL7R/SKA3_IL7R/GAPDH_IL7R/KIF20A_IL7R/ENO1_CXCR4/HMGA1_CXCR4/GTF3A_CXCR4/MYB_CXCR4/MXD3_CXCR4/HMGB1_CXCR4/GPI_CXCR4/CKLF_CXCR4/CD74_CXCR4/CXCR3_CXCR4/ACTB_CXCR4/MND1_CXCR4/SPC24_CXCR4/PFN1_CXCR4/ACTG1_CXCR4/CENPA_CXCR4/KIFC1_CXCR4/SKA3_CXCR4/GAPDH_CXCR4/KIF20A_CXCR4/ENO1_ZFP36/HMGA1_ZFP36/GTF3A_ZFP36/MYB_ZFP36/MXD3_ZFP36/HMGB1_ZFP36/GPI_ZFP36/CKLF_ZFP36/CD74_ZFP36/CXCR3_ZFP36/ACTB_ZFP36/MND1_ZFP36/SPC24_ZFP36/PFN1_ZFP36/ACTG1_ZFP36/CENPA_ZFP36/KIFC1_ZFP36/SKA3_ZFP36/GAPDH_ZFP36/KIF20A_ZFP36/ENO1_BTG1/HMGA1_BTG1/GTF3A_BTG1/MYB_BTG1/MXD3_BTG1/HMGB1_BTG1/GPI_BTG1/CKLF_BTG1/CD74_BTG1/CXCR3_BTG1/ACTB_BTG1/MND1_BTG1/SPC24_BTG1/PFN1_BTG1/ACTG1_BTG1/CENPA_BTG1/KIFC1_BTG1/SKA3_BTG1/GAPDH_BTG1/KIF20A_BTG1/ENO1_ANXA1/HMGA1_ANXA1/GTF3A_ANXA1/MYB_ANXA1/MXD3_ANXA1/HMGB1_ANXA1/GPI_ANXA1/CKLF_ANXA1/CD74_ANXA1/CXCR3_ANXA1/ACTB_ANXA1/MND1_ANXA1/SPC24_ANXA1/PFN1_ANXA1/ACTG1_ANXA1/CENPA_ANXA1/KIFC1_ANXA1/SKA3_ANXA1/GAPDH_ANXA1/KIF20A_ANXA1/ENO1_LMNA/HMGA1_LMNA/GTF3A_LMNA/MYB_LMNA/MXD3_LMNA/HMGB1_LMNA/GPI_LMNA/CKLF_LMNA/CD74_LMNA/CXCR3_LMNA/ACTB_LMNA/MND1_LMNA/SPC24_LMNA/PFN1_LMNA/ACTG1_LMNA/CENPA_LMNA/KIFC1_LMNA/SKA3_LMNA/GAPDH_LMNA/KIF20A_LMNA/ENO1_CD55/HMGA1_CD55/GTF3A_CD55/MYB_CD55/MXD3_CD55/HMGB1_CD55/GPI_CD55/CKLF_CD55/CD74_CD55/CXCR3_CD55/ACTB_CD55/MND1_CD55/SPC24_CD55/PFN1_CD55/ACTG1_CD55/CENPA_CD55/KIFC1_CD55/SKA3_CD55/GAPDH_CD55/KIF20A_CD55/ENO1_TNFAIP3/HMGA1_TNFAIP3/GTF3A_TNFAIP3/MYB_TNFAIP3/MXD3_TNFAIP3/HMGB1_TNFAIP3/GPI_TNFAIP3/CKLF_TNFAIP3/CD74_TNFAIP3/CXCR3_TNFAIP3/ACTB_TNFAIP3/MND1_TNFAIP3/SPC24_TNFAIP3/PFN1_TNFAIP3/ACTG1_TNFAIP3/CENPA_TNFAIP3/KIFC1_TNFAIP3/SKA3_TNFAIP3/GAPDH_TNFAIP3/KIF20A_TNFAIP3/ENO1_FTH1/HMGA1_FTH1/GTF3A_FTH1/MYB_FTH1/MXD3_FTH1/HMGB1_FTH1/GPI_FTH1/CKLF_FTH1/CD74_FTH1/CXCR3_FTH1/ACTB_FTH1/MND1_FTH1/SPC24_FTH1/PFN1_FTH1/ACTG1_FTH1/CENPA_FTH1/KIFC1_FTH1/SKA3_FTH1/GAPDH_FTH1/KIF20A_FTH1/ENO1_RGCC/HMGA1_RGCC/GTF3A_RGCC/MYB_RGCC/MXD3_RGCC/HMGB1_RGCC/GPI_RGCC/CKLF_RGCC/CD74_RGCC/CXCR3_RGCC/ACTB_RGCC/MND1_RGCC/SPC24_RGCC/PFN1_RGCC/ACTG1_RGCC/CENPA_RGCC/KIFC1_RGCC/SKA3_RGCC/GAPDH_RGCC/KIF20A_RGCC/ENO1_GPR183/HMGA1_GPR183/GTF3A_GPR183/MYB_GPR183/MXD3_GPR183/HMGB1_GPR183/GPI_GPR183/CKLF_GPR183/CD74_GPR183/CXCR3_GPR183/ACTB_GPR183/MND1_GPR183/SPC24_GPR183/PFN1_GPR183/ACTG1_GPR183/CENPA_GPR183/KIFC1_GPR183/SKA3_GPR183/GAPDH_GPR183/KIF20A_GPR183/ENO1_PABPC1/HMGA1_PABPC1/GTF3A_PABPC1/MYB_PABPC1/MXD3_PABPC1/HMGB1_PABPC1/GPI_PABPC1/CKLF_PABPC1/CD74_PABPC1/CXCR3_PABPC1/ACTB_PABPC1/MND1_PABPC1/SPC24_PABPC1/PFN1_PABPC1/ACTG1_PABPC1/CENPA_PABPC1/KIFC1_PABPC1/SKA3_PABPC1/GAPDH_PABPC1/KIF20A_PABPC1
