Key	Index	Rank	Cell.Interaction	Favorable.Cell.Type	Unfavorable.Cell.Type	No.Total.IMGP	No.Shared.IMGP	Enrichment.Ratio	P.Value	Adjust.P.Value	Shared.IMGP	Total.IMGP
Cytotoxic (TimiGP) CD8 T	1	1	Cytotoxic_CD8 T	Cytotoxic	CD8 T	511	94	5.887	1.57882693994257e-43	7.29418046253469e-41	KLRK1_ARHGAP8/GZMH_ARHGAP8/GNLY_ARHGAP8/GZMH_FLT3LG/GNLY_LIME1/GZMH_ZFP36L2/NKG7_SLC16A7/GZMA_PF4/GNLY_CD8B/NKG7_THUMPD1/NKG7_ZFP36L2/GZMA_ZFP36L2/NKG7_PRR5/NKG7_APBA2/KLRD1_ARHGAP8/GNLY_LEPROTL1/GNLY_ABT1/GNLY_CDKN2AIP/GNLY_SF1/KLRK1_ZNF609/GZMH_ZNF609/GZMA_ARHGAP8/NKG7_ARHGAP8/GZMH_CDKN2AIP/GNLY_VAMP2/GZMH_SLC16A7/NKG7_ZNF22/GZMH_LIME1/GNLY_ZNF609/KLRK1_APBA2/KLRK1_PF4/NKG7_TBCC/NKG7_SF1/NKG7_ZNF609/GNLY_PRR5/GZMH_CD8B/GNLY_FLT3LG/NKG7_CDKN2AIP/APOL3_ZNF22/GNLY_KLF9/GNLY_ZFP36L2/GZMH_THUMPD1/GNLY_TBCC/GZMA_ZNF91/GNLY_AES/KLRK1_CDKN2AIP/APOL3_ZNF609/GNLY_TSC22D3/KLRD1_APBA2/GNLY_APBA2/RORA_ARHGAP8/GZMA_CDKN2AIP/KLRK1_KLF9/RORA_ZNF609/GNLY_THUMPD1/KLRD1_CDKN2AIP/GZMA_LEPROTL1/GZMA_FLT3LG/GZMA_APBA2/RUNX3_ZNF609/GZMH_PF4/KLRF1_PF4/NKG7_PF4/NKG7_KLF9/GNLY_SLC16A7/GZMH_PRR5/KLRD1_SF1/GNLY_DNAJB1/GZMH_SF1/NKG7_ABT1/GZMH_CAMLG/GNLY_ZNF91/GZMA_KLF9/NKG7_ZNF91/GZMA_SLC16A7/KLRD1_KLF9/GZMH_VAMP2/NKG7_RBM3/KLRK1_SF1/GZMH_ABT1/GZMH_APBA2/GZMA_LIME1/DUSP2_PRR5/RUNX3_PRR5/KLRK1_PRR5/GZMA_RBM3/GZMA_ZEB1/DUSP2_ARHGAP8/GNLY_TMC6/APOL3_APBA2/GZMA_PRR5/RUNX3_SF1/NKG7_CAMLG/NKG7_LEPROTL1	CTSW_SF1/KLRB1_SF1/KLRK1_SF1/KLRD1_SF1/KLRF1_SF1/DUSP2_SF1/GNLY_SF1/SIGIRR_SF1/ZBTB16_SF1/NKG7_SF1/GZMH_SF1/RORA_SF1/APBA2_SF1/RUNX3_SF1/APOL3_SF1/GZMA_SF1/CTSW_ARHGAP8/KLRB1_ARHGAP8/KLRK1_ARHGAP8/KLRD1_ARHGAP8/KLRF1_ARHGAP8/DUSP2_ARHGAP8/GNLY_ARHGAP8/SIGIRR_ARHGAP8/ZBTB16_ARHGAP8/NKG7_ARHGAP8/GZMH_ARHGAP8/RORA_ARHGAP8/APBA2_ARHGAP8/RUNX3_ARHGAP8/APOL3_ARHGAP8/GZMA_ARHGAP8/CTSW_GZMM/KLRB1_GZMM/KLRK1_GZMM/KLRD1_GZMM/KLRF1_GZMM/DUSP2_GZMM/GNLY_GZMM/SIGIRR_GZMM/ZBTB16_GZMM/NKG7_GZMM/GZMH_GZMM/RORA_GZMM/APBA2_GZMM/RUNX3_GZMM/APOL3_GZMM/GZMA_GZMM/CTSW_DNAJB1/KLRB1_DNAJB1/KLRK1_DNAJB1/KLRD1_DNAJB1/KLRF1_DNAJB1/DUSP2_DNAJB1/GNLY_DNAJB1/SIGIRR_DNAJB1/ZBTB16_DNAJB1/NKG7_DNAJB1/GZMH_DNAJB1/RORA_DNAJB1/APBA2_DNAJB1/RUNX3_DNAJB1/APOL3_DNAJB1/GZMA_DNAJB1/CTSW_CD8B/KLRB1_CD8B/KLRK1_CD8B/KLRD1_CD8B/KLRF1_CD8B/DUSP2_CD8B/GNLY_CD8B/SIGIRR_CD8B/ZBTB16_CD8B/NKG7_CD8B/GZMH_CD8B/RORA_CD8B/APBA2_CD8B/RUNX3_CD8B/APOL3_CD8B/GZMA_CD8B/CTSW_CD8A/KLRB1_CD8A/KLRK1_CD8A/KLRD1_CD8A/KLRF1_CD8A/DUSP2_CD8A/GNLY_CD8A/SIGIRR_CD8A/ZBTB16_CD8A/NKG7_CD8A/GZMH_CD8A/RORA_CD8A/APBA2_CD8A/RUNX3_CD8A/APOL3_CD8A/GZMA_CD8A/CTSW_PF4/KLRB1_PF4/KLRK1_PF4/KLRD1_PF4/KLRF1_PF4/DUSP2_PF4/GNLY_PF4/SIGIRR_PF4/ZBTB16_PF4/NKG7_PF4/GZMH_PF4/RORA_PF4/APBA2_PF4/RUNX3_PF4/APOL3_PF4/GZMA_PF4/CTSW_PRR5/KLRB1_PRR5/KLRK1_PRR5/KLRD1_PRR5/KLRF1_PRR5/DUSP2_PRR5/GNLY_PRR5/SIGIRR_PRR5/ZBTB16_PRR5/NKG7_PRR5/GZMH_PRR5/RORA_PRR5/APBA2_PRR5/RUNX3_PRR5/APOL3_PRR5/GZMA_PRR5/CTSW_LIME1/KLRB1_LIME1/KLRK1_LIME1/KLRD1_LIME1/KLRF1_LIME1/DUSP2_LIME1/GNLY_LIME1/SIGIRR_LIME1/ZBTB16_LIME1/NKG7_LIME1/GZMH_LIME1/RORA_LIME1/APBA2_LIME1/RUNX3_LIME1/APOL3_LIME1/GZMA_LIME1/CTSW_THUMPD1/KLRB1_THUMPD1/KLRK1_THUMPD1/KLRD1_THUMPD1/KLRF1_THUMPD1/DUSP2_THUMPD1/GNLY_THUMPD1/SIGIRR_THUMPD1/ZBTB16_THUMPD1/NKG7_THUMPD1/GZMH_THUMPD1/RORA_THUMPD1/APBA2_THUMPD1/RUNX3_THUMPD1/APOL3_THUMPD1/GZMA_THUMPD1/CTSW_VAMP2/KLRB1_VAMP2/KLRK1_VAMP2/KLRD1_VAMP2/KLRF1_VAMP2/DUSP2_VAMP2/GNLY_VAMP2/SIGIRR_VAMP2/ZBTB16_VAMP2/NKG7_VAMP2/GZMH_VAMP2/RORA_VAMP2/APBA2_VAMP2/RUNX3_VAMP2/APOL3_VAMP2/GZMA_VAMP2/CTSW_SLC16A7/KLRB1_SLC16A7/KLRK1_SLC16A7/KLRD1_SLC16A7/KLRF1_SLC16A7/DUSP2_SLC16A7/GNLY_SLC16A7/SIGIRR_SLC16A7/ZBTB16_SLC16A7/NKG7_SLC16A7/GZMH_SLC16A7/RORA_SLC16A7/APBA2_SLC16A7/RUNX3_SLC16A7/APOL3_SLC16A7/GZMA_SLC16A7/CTSW_APBA2/KLRB1_APBA2/KLRK1_APBA2/KLRD1_APBA2/KLRF1_APBA2/DUSP2_APBA2/GNLY_APBA2/SIGIRR_APBA2/ZBTB16_APBA2/NKG7_APBA2/GZMH_APBA2/RORA_APBA2/RUNX3_APBA2/APOL3_APBA2/GZMA_APBA2/CTSW_LEPROTL1/KLRB1_LEPROTL1/KLRK1_LEPROTL1/KLRD1_LEPROTL1/KLRF1_LEPROTL1/DUSP2_LEPROTL1/GNLY_LEPROTL1/SIGIRR_LEPROTL1/ZBTB16_LEPROTL1/NKG7_LEPROTL1/GZMH_LEPROTL1/RORA_LEPROTL1/APBA2_LEPROTL1/RUNX3_LEPROTL1/APOL3_LEPROTL1/GZMA_LEPROTL1/CTSW_ZFP36L2/KLRB1_ZFP36L2/KLRK1_ZFP36L2/KLRD1_ZFP36L2/KLRF1_ZFP36L2/DUSP2_ZFP36L2/GNLY_ZFP36L2/SIGIRR_ZFP36L2/ZBTB16_ZFP36L2/NKG7_ZFP36L2/GZMH_ZFP36L2/RORA_ZFP36L2/APBA2_ZFP36L2/RUNX3_ZFP36L2/APOL3_ZFP36L2/GZMA_ZFP36L2/CTSW_GADD45A/KLRB1_GADD45A/KLRK1_GADD45A/KLRD1_GADD45A/KLRF1_GADD45A/DUSP2_GADD45A/GNLY_GADD45A/SIGIRR_GADD45A/ZBTB16_GADD45A/NKG7_GADD45A/GZMH_GADD45A/RORA_GADD45A/APBA2_GADD45A/RUNX3_GADD45A/APOL3_GADD45A/GZMA_GADD45A/CTSW_ZEB1/KLRB1_ZEB1/KLRK1_ZEB1/KLRD1_ZEB1/KLRF1_ZEB1/DUSP2_ZEB1/GNLY_ZEB1/SIGIRR_ZEB1/ZBTB16_ZEB1/NKG7_ZEB1/GZMH_ZEB1/RORA_ZEB1/APBA2_ZEB1/RUNX3_ZEB1/APOL3_ZEB1/GZMA_ZEB1/CTSW_ZNF609/KLRB1_ZNF609/KLRK1_ZNF609/KLRD1_ZNF609/KLRF1_ZNF609/DUSP2_ZNF609/GNLY_ZNF609/SIGIRR_ZNF609/ZBTB16_ZNF609/NKG7_ZNF609/GZMH_ZNF609/RORA_ZNF609/APBA2_ZNF609/RUNX3_ZNF609/APOL3_ZNF609/GZMA_ZNF609/CTSW_CAMLG/KLRB1_CAMLG/KLRK1_CAMLG/KLRD1_CAMLG/KLRF1_CAMLG/DUSP2_CAMLG/GNLY_CAMLG/SIGIRR_CAMLG/ZBTB16_CAMLG/NKG7_CAMLG/GZMH_CAMLG/RORA_CAMLG/APBA2_CAMLG/RUNX3_CAMLG/APOL3_CAMLG/GZMA_CAMLG/CTSW_PPP1R2/KLRB1_PPP1R2/KLRK1_PPP1R2/KLRD1_PPP1R2/KLRF1_PPP1R2/DUSP2_PPP1R2/GNLY_PPP1R2/SIGIRR_PPP1R2/ZBTB16_PPP1R2/NKG7_PPP1R2/GZMH_PPP1R2/RORA_PPP1R2/APBA2_PPP1R2/RUNX3_PPP1R2/APOL3_PPP1R2/GZMA_PPP1R2/CTSW_AES/KLRB1_AES/KLRK1_AES/KLRD1_AES/KLRF1_AES/DUSP2_AES/GNLY_AES/SIGIRR_AES/ZBTB16_AES/NKG7_AES/GZMH_AES/RORA_AES/APBA2_AES/RUNX3_AES/APOL3_AES/GZMA_AES/CTSW_ZNF91/KLRB1_ZNF91/KLRK1_ZNF91/KLRD1_ZNF91/KLRF1_ZNF91/DUSP2_ZNF91/GNLY_ZNF91/SIGIRR_ZNF91/ZBTB16_ZNF91/NKG7_ZNF91/GZMH_ZNF91/RORA_ZNF91/APBA2_ZNF91/RUNX3_ZNF91/APOL3_ZNF91/GZMA_ZNF91/CTSW_ZNF22/KLRB1_ZNF22/KLRK1_ZNF22/KLRD1_ZNF22/KLRF1_ZNF22/DUSP2_ZNF22/GNLY_ZNF22/SIGIRR_ZNF22/ZBTB16_ZNF22/NKG7_ZNF22/GZMH_ZNF22/RORA_ZNF22/APBA2_ZNF22/RUNX3_ZNF22/APOL3_ZNF22/GZMA_ZNF22/CTSW_TMC6/KLRB1_TMC6/KLRK1_TMC6/KLRD1_TMC6/KLRF1_TMC6/DUSP2_TMC6/GNLY_TMC6/SIGIRR_TMC6/ZBTB16_TMC6/NKG7_TMC6/GZMH_TMC6/RORA_TMC6/APBA2_TMC6/RUNX3_TMC6/APOL3_TMC6/GZMA_TMC6/CTSW_FLT3LG/KLRB1_FLT3LG/KLRK1_FLT3LG/KLRD1_FLT3LG/KLRF1_FLT3LG/DUSP2_FLT3LG/GNLY_FLT3LG/SIGIRR_FLT3LG/ZBTB16_FLT3LG/NKG7_FLT3LG/GZMH_FLT3LG/RORA_FLT3LG/APBA2_FLT3LG/RUNX3_FLT3LG/APOL3_FLT3LG/GZMA_FLT3LG/CTSW_CDKN2AIP/KLRB1_CDKN2AIP/KLRK1_CDKN2AIP/KLRD1_CDKN2AIP/KLRF1_CDKN2AIP/DUSP2_CDKN2AIP/GNLY_CDKN2AIP/SIGIRR_CDKN2AIP/ZBTB16_CDKN2AIP/NKG7_CDKN2AIP/GZMH_CDKN2AIP/RORA_CDKN2AIP/APBA2_CDKN2AIP/RUNX3_CDKN2AIP/APOL3_CDKN2AIP/GZMA_CDKN2AIP/CTSW_TSC22D3/KLRB1_TSC22D3/KLRK1_TSC22D3/KLRD1_TSC22D3/KLRF1_TSC22D3/DUSP2_TSC22D3/GNLY_TSC22D3/SIGIRR_TSC22D3/ZBTB16_TSC22D3/NKG7_TSC22D3/GZMH_TSC22D3/RORA_TSC22D3/APBA2_TSC22D3/RUNX3_TSC22D3/APOL3_TSC22D3/GZMA_TSC22D3/CTSW_TBCC/KLRB1_TBCC/KLRK1_TBCC/KLRD1_TBCC/KLRF1_TBCC/DUSP2_TBCC/GNLY_TBCC/SIGIRR_TBCC/ZBTB16_TBCC/NKG7_TBCC/GZMH_TBCC/RORA_TBCC/APBA2_TBCC/RUNX3_TBCC/APOL3_TBCC/GZMA_TBCC/CTSW_RBM3/KLRB1_RBM3/KLRK1_RBM3/KLRD1_RBM3/KLRF1_RBM3/DUSP2_RBM3/GNLY_RBM3/SIGIRR_RBM3/ZBTB16_RBM3/NKG7_RBM3/GZMH_RBM3/RORA_RBM3/APBA2_RBM3/RUNX3_RBM3/APOL3_RBM3/GZMA_RBM3/CTSW_ABT1/KLRB1_ABT1/KLRK1_ABT1/KLRD1_ABT1/KLRF1_ABT1/DUSP2_ABT1/GNLY_ABT1/SIGIRR_ABT1/ZBTB16_ABT1/NKG7_ABT1/GZMH_ABT1/RORA_ABT1/APBA2_ABT1/RUNX3_ABT1/APOL3_ABT1/GZMA_ABT1/CTSW_PRF1/KLRB1_PRF1/KLRK1_PRF1/KLRD1_PRF1/KLRF1_PRF1/DUSP2_PRF1/GNLY_PRF1/SIGIRR_PRF1/ZBTB16_PRF1/NKG7_PRF1/GZMH_PRF1/RORA_PRF1/APBA2_PRF1/RUNX3_PRF1/APOL3_PRF1/GZMA_PRF1/CTSW_KLF9/KLRB1_KLF9/KLRK1_KLF9/KLRD1_KLF9/KLRF1_KLF9/DUSP2_KLF9/GNLY_KLF9/SIGIRR_KLF9/ZBTB16_KLF9/NKG7_KLF9/GZMH_KLF9/RORA_KLF9/APBA2_KLF9/RUNX3_KLF9/APOL3_KLF9/GZMA_KLF9
Cytotoxic (TimiGP) Tcm	2	2	Cytotoxic_Tcm	Cytotoxic	Tcm	480	78	5.2	1.56062996451472e-32	3.60505521802899e-30	NKG7_PSPC1/GNLY_REPS1/GNLY_SLC7A6/GZMH_CEP68/GNLY_CDC14A/GZMA_INPP4B/NKG7_CDC14A/NKG7_SLC7A6/NKG7_INPP4B/GZMH_REPS1/GNLY_ST3GAL1/GNLY_FOXP1/GZMA_KLF12/NKG7_REPS1/GZMA_AQP3/GZMH_ATF7IP/NKG7_CLUAP1/GZMH_CREBZF/GZMA_ATM/GZMH_PHC3/GNLY_CYLD/KLRK1_CEP68/KLRD1_ST3GAL1/GZMH_ST3GAL1/DUSP2_AQP3/GNLY_INPP4B/GNLY_CLUAP1/GZMH_PSPC1/NKG7_DOCK9/GNLY_RPP38/GNLY_CREBZF/GNLY_PSPC1/NKG7_CEP68/KLRK1_DOCK9/GNLY_KLF12/GNLY_NFATC3/GZMH_NFATC3/GNLY_NEFL/NKG7_ATM/GNLY_POLR2J2/GZMA_CYLD/GZMH_FOXP1/NKG7_POLR2J2/GNLY_PHC3/NKG7_FOXP1/NKG7_NFATC3/GNLY_CEP68/GZMH_AQP3/GNLY_ATF7IP/NKG7_PCM1/GZMA_ATF7IP/KLRK1_CLUAP1/KLRK1_CREBZF/NKG7_NEFL/DUSP2_ST3GAL1/GNLY_STX16/GZMA_MAP3K1/GZMA_SLC7A6/GZMH_SLC7A6/KLRK1_NFATC3/APOL3_AQP3/GZMA_PCM1/GZMA_ST3GAL1/NKG7_KLF12/GZMA_POLR2J2/GNLY_SNRPN/KLRD1_CDC14A/NKG7_ATF7IP/NKG7_MAP3K1/GZMH_ATM/APOL3_FOXP1/GZMA_REPS1/RORA_AQP3/KLRK1_PSPC1/APBA2_AQP3/CTSW_FOXP1/KLRK1_STX16/KLRK1_FOXP1	CTSW_CLUAP1/KLRB1_CLUAP1/KLRK1_CLUAP1/KLRD1_CLUAP1/KLRF1_CLUAP1/DUSP2_CLUAP1/GNLY_CLUAP1/SIGIRR_CLUAP1/ZBTB16_CLUAP1/NKG7_CLUAP1/GZMH_CLUAP1/RORA_CLUAP1/APBA2_CLUAP1/RUNX3_CLUAP1/APOL3_CLUAP1/GZMA_CLUAP1/CTSW_DOCK9/KLRB1_DOCK9/KLRK1_DOCK9/KLRD1_DOCK9/KLRF1_DOCK9/DUSP2_DOCK9/GNLY_DOCK9/SIGIRR_DOCK9/ZBTB16_DOCK9/NKG7_DOCK9/GZMH_DOCK9/RORA_DOCK9/APBA2_DOCK9/RUNX3_DOCK9/APOL3_DOCK9/GZMA_DOCK9/CTSW_AQP3/KLRB1_AQP3/KLRK1_AQP3/KLRD1_AQP3/KLRF1_AQP3/DUSP2_AQP3/GNLY_AQP3/SIGIRR_AQP3/ZBTB16_AQP3/NKG7_AQP3/GZMH_AQP3/RORA_AQP3/APBA2_AQP3/RUNX3_AQP3/APOL3_AQP3/GZMA_AQP3/CTSW_CDC14A/KLRB1_CDC14A/KLRK1_CDC14A/KLRD1_CDC14A/KLRF1_CDC14A/DUSP2_CDC14A/GNLY_CDC14A/SIGIRR_CDC14A/ZBTB16_CDC14A/NKG7_CDC14A/GZMH_CDC14A/RORA_CDC14A/APBA2_CDC14A/RUNX3_CDC14A/APOL3_CDC14A/GZMA_CDC14A/CTSW_ATM/KLRB1_ATM/KLRK1_ATM/KLRD1_ATM/KLRF1_ATM/DUSP2_ATM/GNLY_ATM/SIGIRR_ATM/ZBTB16_ATM/NKG7_ATM/GZMH_ATM/RORA_ATM/APBA2_ATM/RUNX3_ATM/APOL3_ATM/GZMA_ATM/CTSW_USP9Y/KLRB1_USP9Y/KLRK1_USP9Y/KLRD1_USP9Y/KLRF1_USP9Y/DUSP2_USP9Y/GNLY_USP9Y/SIGIRR_USP9Y/ZBTB16_USP9Y/NKG7_USP9Y/GZMH_USP9Y/RORA_USP9Y/APBA2_USP9Y/RUNX3_USP9Y/APOL3_USP9Y/GZMA_USP9Y/CTSW_FOXP1/KLRB1_FOXP1/KLRK1_FOXP1/KLRD1_FOXP1/KLRF1_FOXP1/DUSP2_FOXP1/GNLY_FOXP1/SIGIRR_FOXP1/ZBTB16_FOXP1/NKG7_FOXP1/GZMH_FOXP1/RORA_FOXP1/APBA2_FOXP1/RUNX3_FOXP1/APOL3_FOXP1/GZMA_FOXP1/CTSW_KLF12/KLRB1_KLF12/KLRK1_KLF12/KLRD1_KLF12/KLRF1_KLF12/DUSP2_KLF12/GNLY_KLF12/SIGIRR_KLF12/ZBTB16_KLF12/NKG7_KLF12/GZMH_KLF12/RORA_KLF12/APBA2_KLF12/RUNX3_KLF12/APOL3_KLF12/GZMA_KLF12/CTSW_PCM1/KLRB1_PCM1/KLRK1_PCM1/KLRD1_PCM1/KLRF1_PCM1/DUSP2_PCM1/GNLY_PCM1/SIGIRR_PCM1/ZBTB16_PCM1/NKG7_PCM1/GZMH_PCM1/RORA_PCM1/APBA2_PCM1/RUNX3_PCM1/APOL3_PCM1/GZMA_PCM1/CTSW_PHC3/KLRB1_PHC3/KLRK1_PHC3/KLRD1_PHC3/KLRF1_PHC3/DUSP2_PHC3/GNLY_PHC3/SIGIRR_PHC3/ZBTB16_PHC3/NKG7_PHC3/GZMH_PHC3/RORA_PHC3/APBA2_PHC3/RUNX3_PHC3/APOL3_PHC3/GZMA_PHC3/CTSW_NFATC3/KLRB1_NFATC3/KLRK1_NFATC3/KLRD1_NFATC3/KLRF1_NFATC3/DUSP2_NFATC3/GNLY_NFATC3/SIGIRR_NFATC3/ZBTB16_NFATC3/NKG7_NFATC3/GZMH_NFATC3/RORA_NFATC3/APBA2_NFATC3/RUNX3_NFATC3/APOL3_NFATC3/GZMA_NFATC3/CTSW_TIMM8A/KLRB1_TIMM8A/KLRK1_TIMM8A/KLRD1_TIMM8A/KLRF1_TIMM8A/DUSP2_TIMM8A/GNLY_TIMM8A/SIGIRR_TIMM8A/ZBTB16_TIMM8A/NKG7_TIMM8A/GZMH_TIMM8A/RORA_TIMM8A/APBA2_TIMM8A/RUNX3_TIMM8A/APOL3_TIMM8A/GZMA_TIMM8A/CTSW_ATF7IP/KLRB1_ATF7IP/KLRK1_ATF7IP/KLRD1_ATF7IP/KLRF1_ATF7IP/DUSP2_ATF7IP/GNLY_ATF7IP/SIGIRR_ATF7IP/ZBTB16_ATF7IP/NKG7_ATF7IP/GZMH_ATF7IP/RORA_ATF7IP/APBA2_ATF7IP/RUNX3_ATF7IP/APOL3_ATF7IP/GZMA_ATF7IP/CTSW_REPS1/KLRB1_REPS1/KLRK1_REPS1/KLRD1_REPS1/KLRF1_REPS1/DUSP2_REPS1/GNLY_REPS1/SIGIRR_REPS1/ZBTB16_REPS1/NKG7_REPS1/GZMH_REPS1/RORA_REPS1/APBA2_REPS1/RUNX3_REPS1/APOL3_REPS1/GZMA_REPS1/CTSW_PSPC1/KLRB1_PSPC1/KLRK1_PSPC1/KLRD1_PSPC1/KLRF1_PSPC1/DUSP2_PSPC1/GNLY_PSPC1/SIGIRR_PSPC1/ZBTB16_PSPC1/NKG7_PSPC1/GZMH_PSPC1/RORA_PSPC1/APBA2_PSPC1/RUNX3_PSPC1/APOL3_PSPC1/GZMA_PSPC1/CTSW_ST3GAL1/KLRB1_ST3GAL1/KLRK1_ST3GAL1/KLRD1_ST3GAL1/KLRF1_ST3GAL1/DUSP2_ST3GAL1/GNLY_ST3GAL1/SIGIRR_ST3GAL1/ZBTB16_ST3GAL1/NKG7_ST3GAL1/GZMH_ST3GAL1/RORA_ST3GAL1/APBA2_ST3GAL1/RUNX3_ST3GAL1/APOL3_ST3GAL1/GZMA_ST3GAL1/CTSW_INPP4B/KLRB1_INPP4B/KLRK1_INPP4B/KLRD1_INPP4B/KLRF1_INPP4B/DUSP2_INPP4B/GNLY_INPP4B/SIGIRR_INPP4B/ZBTB16_INPP4B/NKG7_INPP4B/GZMH_INPP4B/RORA_INPP4B/APBA2_INPP4B/RUNX3_INPP4B/APOL3_INPP4B/GZMA_INPP4B/CTSW_CASP8/KLRB1_CASP8/KLRK1_CASP8/KLRD1_CASP8/KLRF1_CASP8/DUSP2_CASP8/GNLY_CASP8/SIGIRR_CASP8/ZBTB16_CASP8/NKG7_CASP8/GZMH_CASP8/RORA_CASP8/APBA2_CASP8/RUNX3_CASP8/APOL3_CASP8/GZMA_CASP8/CTSW_SNRPN/KLRB1_SNRPN/KLRK1_SNRPN/KLRD1_SNRPN/KLRF1_SNRPN/DUSP2_SNRPN/GNLY_SNRPN/SIGIRR_SNRPN/ZBTB16_SNRPN/NKG7_SNRPN/GZMH_SNRPN/RORA_SNRPN/APBA2_SNRPN/RUNX3_SNRPN/APOL3_SNRPN/GZMA_SNRPN/CTSW_TRAF3IP3/KLRB1_TRAF3IP3/KLRK1_TRAF3IP3/KLRD1_TRAF3IP3/KLRF1_TRAF3IP3/DUSP2_TRAF3IP3/GNLY_TRAF3IP3/SIGIRR_TRAF3IP3/ZBTB16_TRAF3IP3/NKG7_TRAF3IP3/GZMH_TRAF3IP3/RORA_TRAF3IP3/APBA2_TRAF3IP3/RUNX3_TRAF3IP3/APOL3_TRAF3IP3/GZMA_TRAF3IP3/CTSW_NEFL/KLRB1_NEFL/KLRK1_NEFL/KLRD1_NEFL/KLRF1_NEFL/DUSP2_NEFL/GNLY_NEFL/SIGIRR_NEFL/ZBTB16_NEFL/NKG7_NEFL/GZMH_NEFL/RORA_NEFL/APBA2_NEFL/RUNX3_NEFL/APOL3_NEFL/GZMA_NEFL/CTSW_POLR2J2/KLRB1_POLR2J2/KLRK1_POLR2J2/KLRD1_POLR2J2/KLRF1_POLR2J2/DUSP2_POLR2J2/GNLY_POLR2J2/SIGIRR_POLR2J2/ZBTB16_POLR2J2/NKG7_POLR2J2/GZMH_POLR2J2/RORA_POLR2J2/APBA2_POLR2J2/RUNX3_POLR2J2/APOL3_POLR2J2/GZMA_POLR2J2/CTSW_CREBZF/KLRB1_CREBZF/KLRK1_CREBZF/KLRD1_CREBZF/KLRF1_CREBZF/DUSP2_CREBZF/GNLY_CREBZF/SIGIRR_CREBZF/ZBTB16_CREBZF/NKG7_CREBZF/GZMH_CREBZF/RORA_CREBZF/APBA2_CREBZF/RUNX3_CREBZF/APOL3_CREBZF/GZMA_CREBZF/CTSW_CEP68/KLRB1_CEP68/KLRK1_CEP68/KLRD1_CEP68/KLRF1_CEP68/DUSP2_CEP68/GNLY_CEP68/SIGIRR_CEP68/ZBTB16_CEP68/NKG7_CEP68/GZMH_CEP68/RORA_CEP68/APBA2_CEP68/RUNX3_CEP68/APOL3_CEP68/GZMA_CEP68/CTSW_TXK/KLRB1_TXK/KLRK1_TXK/KLRD1_TXK/KLRF1_TXK/DUSP2_TXK/GNLY_TXK/SIGIRR_TXK/ZBTB16_TXK/NKG7_TXK/GZMH_TXK/RORA_TXK/APBA2_TXK/RUNX3_TXK/APOL3_TXK/GZMA_TXK/CTSW_MAP3K1/KLRB1_MAP3K1/KLRK1_MAP3K1/KLRD1_MAP3K1/KLRF1_MAP3K1/DUSP2_MAP3K1/GNLY_MAP3K1/SIGIRR_MAP3K1/ZBTB16_MAP3K1/NKG7_MAP3K1/GZMH_MAP3K1/RORA_MAP3K1/APBA2_MAP3K1/RUNX3_MAP3K1/APOL3_MAP3K1/GZMA_MAP3K1/CTSW_CYLD/KLRB1_CYLD/KLRK1_CYLD/KLRD1_CYLD/KLRF1_CYLD/DUSP2_CYLD/GNLY_CYLD/SIGIRR_CYLD/ZBTB16_CYLD/NKG7_CYLD/GZMH_CYLD/RORA_CYLD/APBA2_CYLD/RUNX3_CYLD/APOL3_CYLD/GZMA_CYLD/CTSW_SLC7A6/KLRB1_SLC7A6/KLRK1_SLC7A6/KLRD1_SLC7A6/KLRF1_SLC7A6/DUSP2_SLC7A6/GNLY_SLC7A6/SIGIRR_SLC7A6/ZBTB16_SLC7A6/NKG7_SLC7A6/GZMH_SLC7A6/RORA_SLC7A6/APBA2_SLC7A6/RUNX3_SLC7A6/APOL3_SLC7A6/GZMA_SLC7A6/CTSW_STX16/KLRB1_STX16/KLRK1_STX16/KLRD1_STX16/KLRF1_STX16/DUSP2_STX16/GNLY_STX16/SIGIRR_STX16/ZBTB16_STX16/NKG7_STX16/GZMH_STX16/RORA_STX16/APBA2_STX16/RUNX3_STX16/APOL3_STX16/GZMA_STX16/CTSW_RPP38/KLRB1_RPP38/KLRK1_RPP38/KLRD1_RPP38/KLRF1_RPP38/DUSP2_RPP38/GNLY_RPP38/SIGIRR_RPP38/ZBTB16_RPP38/NKG7_RPP38/GZMH_RPP38/RORA_RPP38/APBA2_RPP38/RUNX3_RPP38/APOL3_RPP38/GZMA_RPP38
