Key	Index	Rank	Cell.Interaction	Favorable.Cell.Type	Unfavorable.Cell.Type	No.Total.IMGP	No.Shared.IMGP	Enrichment.Ratio	P.Value	Adjust.P.Value	Shared.IMGP	Total.IMGP
CD4+Temra (TimiGP) CD8+OXPHOS- Tex	1	1	CD4+Temra_CD8+OXPHOS- Tex	CD4+Temra	CD8+OXPHOS- Tex	463	21	6.854	1.03658609284908e-11	1.61707430484456e-08	XCL2_CSF1/XCL2_LAYN/PRF1_HAVCR2/TBX21_ENTPD1/CMKLR1_ETV1/KLRD1_ETV1/PRF1_CSF1/IL5RA_ETV1/EOMES_LAYN/IL18RAP_LAYN/EOMES_CSF1/PRF1_ETV1/CCL4_ETV1/EOMES_ETV1/ZNF683_ETV1/IL18RAP_CSF1/PRF1_ENTPD1/GZMH_ETV1/KLRD1_ENTPD1/XCL2_ENTPD1/CMKLR1_LAYN	HOPX_ETV1/ZEB2_ETV1/ZNF683_ETV1/EOMES_ETV1/TBX21_ETV1/GZMH_ETV1/GZMB_ETV1/CCL5_ETV1/CCL4_ETV1/GZMA_ETV1/XCL2_ETV1/GZMM_ETV1/CCL3_ETV1/FASLG_ETV1/GZMK_ETV1/CX3CR1_ETV1/CMKLR1_ETV1/IL5RA_ETV1/CXCR2_ETV1/IL18RAP_ETV1/NKG7_ETV1/GNLY_ETV1/S1PR5_ETV1/KLRD1_ETV1/C1orf21_ETV1/PRF1_ETV1/PLEK_ETV1/CTSW_ETV1/PRSS23_ETV1/HOPX_PRDM1/ZEB2_PRDM1/ZNF683_PRDM1/EOMES_PRDM1/TBX21_PRDM1/GZMH_PRDM1/GZMB_PRDM1/CCL5_PRDM1/CCL4_PRDM1/GZMA_PRDM1/XCL2_PRDM1/GZMM_PRDM1/CCL3_PRDM1/FASLG_PRDM1/GZMK_PRDM1/CX3CR1_PRDM1/CMKLR1_PRDM1/IL5RA_PRDM1/CXCR2_PRDM1/IL18RAP_PRDM1/NKG7_PRDM1/GNLY_PRDM1/S1PR5_PRDM1/KLRD1_PRDM1/C1orf21_PRDM1/PRF1_PRDM1/PLEK_PRDM1/CTSW_PRDM1/PRSS23_PRDM1/HOPX_CXCL13/ZEB2_CXCL13/ZNF683_CXCL13/EOMES_CXCL13/TBX21_CXCL13/GZMH_CXCL13/GZMB_CXCL13/CCL5_CXCL13/CCL4_CXCL13/GZMA_CXCL13/XCL2_CXCL13/GZMM_CXCL13/CCL3_CXCL13/FASLG_CXCL13/GZMK_CXCL13/CX3CR1_CXCL13/CMKLR1_CXCL13/IL5RA_CXCL13/CXCR2_CXCL13/IL18RAP_CXCL13/NKG7_CXCL13/GNLY_CXCL13/S1PR5_CXCL13/KLRD1_CXCL13/C1orf21_CXCL13/PRF1_CXCL13/PLEK_CXCL13/CTSW_CXCL13/PRSS23_CXCL13/HOPX_CSF1/ZEB2_CSF1/ZNF683_CSF1/EOMES_CSF1/TBX21_CSF1/GZMH_CSF1/GZMB_CSF1/CCL5_CSF1/CCL4_CSF1/GZMA_CSF1/XCL2_CSF1/GZMM_CSF1/CCL3_CSF1/FASLG_CSF1/GZMK_CSF1/CX3CR1_CSF1/CMKLR1_CSF1/IL5RA_CSF1/CXCR2_CSF1/IL18RAP_CSF1/NKG7_CSF1/GNLY_CSF1/S1PR5_CSF1/KLRD1_CSF1/C1orf21_CSF1/PRF1_CSF1/PLEK_CSF1/CTSW_CSF1/PRSS23_CSF1/HOPX_CCL3/ZEB2_CCL3/ZNF683_CCL3/EOMES_CCL3/TBX21_CCL3/GZMH_CCL3/GZMB_CCL3/CCL5_CCL3/CCL4_CCL3/GZMA_CCL3/XCL2_CCL3/GZMM_CCL3/FASLG_CCL3/GZMK_CCL3/CX3CR1_CCL3/CMKLR1_CCL3/IL5RA_CCL3/CXCR2_CCL3/IL18RAP_CCL3/NKG7_CCL3/GNLY_CCL3/S1PR5_CCL3/KLRD1_CCL3/C1orf21_CCL3/PRF1_CCL3/PLEK_CCL3/CTSW_CCL3/PRSS23_CCL3/HOPX_FAM3C/ZEB2_FAM3C/ZNF683_FAM3C/EOMES_FAM3C/TBX21_FAM3C/GZMH_FAM3C/GZMB_FAM3C/CCL5_FAM3C/CCL4_FAM3C/GZMA_FAM3C/XCL2_FAM3C/GZMM_FAM3C/CCL3_FAM3C/FASLG_FAM3C/GZMK_FAM3C/CX3CR1_FAM3C/CMKLR1_FAM3C/IL5RA_FAM3C/CXCR2_FAM3C/IL18RAP_FAM3C/NKG7_FAM3C/GNLY_FAM3C/S1PR5_FAM3C/KLRD1_FAM3C/C1orf21_FAM3C/PRF1_FAM3C/PLEK_FAM3C/CTSW_FAM3C/PRSS23_FAM3C/HOPX_LAYN/ZEB2_LAYN/ZNF683_LAYN/EOMES_LAYN/TBX21_LAYN/GZMH_LAYN/GZMB_LAYN/CCL5_LAYN/CCL4_LAYN/GZMA_LAYN/XCL2_LAYN/GZMM_LAYN/CCL3_LAYN/FASLG_LAYN/GZMK_LAYN/CX3CR1_LAYN/CMKLR1_LAYN/IL5RA_LAYN/CXCR2_LAYN/IL18RAP_LAYN/NKG7_LAYN/GNLY_LAYN/S1PR5_LAYN/KLRD1_LAYN/C1orf21_LAYN/PRF1_LAYN/PLEK_LAYN/CTSW_LAYN/PRSS23_LAYN/HOPX_HAVCR2/ZEB2_HAVCR2/ZNF683_HAVCR2/EOMES_HAVCR2/TBX21_HAVCR2/GZMH_HAVCR2/GZMB_HAVCR2/CCL5_HAVCR2/CCL4_HAVCR2/GZMA_HAVCR2/XCL2_HAVCR2/GZMM_HAVCR2/CCL3_HAVCR2/FASLG_HAVCR2/GZMK_HAVCR2/CX3CR1_HAVCR2/CMKLR1_HAVCR2/IL5RA_HAVCR2/CXCR2_HAVCR2/IL18RAP_HAVCR2/NKG7_HAVCR2/GNLY_HAVCR2/S1PR5_HAVCR2/KLRD1_HAVCR2/C1orf21_HAVCR2/PRF1_HAVCR2/PLEK_HAVCR2/CTSW_HAVCR2/PRSS23_HAVCR2/HOPX_CTLA4/ZEB2_CTLA4/ZNF683_CTLA4/EOMES_CTLA4/TBX21_CTLA4/GZMH_CTLA4/GZMB_CTLA4/CCL5_CTLA4/CCL4_CTLA4/GZMA_CTLA4/XCL2_CTLA4/GZMM_CTLA4/CCL3_CTLA4/FASLG_CTLA4/GZMK_CTLA4/CX3CR1_CTLA4/CMKLR1_CTLA4/IL5RA_CTLA4/CXCR2_CTLA4/IL18RAP_CTLA4/NKG7_CTLA4/GNLY_CTLA4/S1PR5_CTLA4/KLRD1_CTLA4/C1orf21_CTLA4/PRF1_CTLA4/PLEK_CTLA4/CTSW_CTLA4/PRSS23_CTLA4/HOPX_ENTPD1/ZEB2_ENTPD1/ZNF683_ENTPD1/EOMES_ENTPD1/TBX21_ENTPD1/GZMH_ENTPD1/GZMB_ENTPD1/CCL5_ENTPD1/CCL4_ENTPD1/GZMA_ENTPD1/XCL2_ENTPD1/GZMM_ENTPD1/CCL3_ENTPD1/FASLG_ENTPD1/GZMK_ENTPD1/CX3CR1_ENTPD1/CMKLR1_ENTPD1/IL5RA_ENTPD1/CXCR2_ENTPD1/IL18RAP_ENTPD1/NKG7_ENTPD1/GNLY_ENTPD1/S1PR5_ENTPD1/KLRD1_ENTPD1/C1orf21_ENTPD1/PRF1_ENTPD1/PLEK_ENTPD1/CTSW_ENTPD1/PRSS23_ENTPD1/HOPX_TNFRSF9/ZEB2_TNFRSF9/ZNF683_TNFRSF9/EOMES_TNFRSF9/TBX21_TNFRSF9/GZMH_TNFRSF9/GZMB_TNFRSF9/CCL5_TNFRSF9/CCL4_TNFRSF9/GZMA_TNFRSF9/XCL2_TNFRSF9/GZMM_TNFRSF9/CCL3_TNFRSF9/FASLG_TNFRSF9/GZMK_TNFRSF9/CX3CR1_TNFRSF9/CMKLR1_TNFRSF9/IL5RA_TNFRSF9/CXCR2_TNFRSF9/IL18RAP_TNFRSF9/NKG7_TNFRSF9/GNLY_TNFRSF9/S1PR5_TNFRSF9/KLRD1_TNFRSF9/C1orf21_TNFRSF9/PRF1_TNFRSF9/PLEK_TNFRSF9/CTSW_TNFRSF9/PRSS23_TNFRSF9/HOPX_TNFRSF18/ZEB2_TNFRSF18/ZNF683_TNFRSF18/EOMES_TNFRSF18/TBX21_TNFRSF18/GZMH_TNFRSF18/GZMB_TNFRSF18/CCL5_TNFRSF18/CCL4_TNFRSF18/GZMA_TNFRSF18/XCL2_TNFRSF18/GZMM_TNFRSF18/CCL3_TNFRSF18/FASLG_TNFRSF18/GZMK_TNFRSF18/CX3CR1_TNFRSF18/CMKLR1_TNFRSF18/IL5RA_TNFRSF18/CXCR2_TNFRSF18/IL18RAP_TNFRSF18/NKG7_TNFRSF18/GNLY_TNFRSF18/S1PR5_TNFRSF18/KLRD1_TNFRSF18/C1orf21_TNFRSF18/PRF1_TNFRSF18/PLEK_TNFRSF18/CTSW_TNFRSF18/PRSS23_TNFRSF18/HOPX_PHLDA1/ZEB2_PHLDA1/ZNF683_PHLDA1/EOMES_PHLDA1/TBX21_PHLDA1/GZMH_PHLDA1/GZMB_PHLDA1/CCL5_PHLDA1/CCL4_PHLDA1/GZMA_PHLDA1/XCL2_PHLDA1/GZMM_PHLDA1/CCL3_PHLDA1/FASLG_PHLDA1/GZMK_PHLDA1/CX3CR1_PHLDA1/CMKLR1_PHLDA1/IL5RA_PHLDA1/CXCR2_PHLDA1/IL18RAP_PHLDA1/NKG7_PHLDA1/GNLY_PHLDA1/S1PR5_PHLDA1/KLRD1_PHLDA1/C1orf21_PHLDA1/PRF1_PHLDA1/PLEK_PHLDA1/CTSW_PHLDA1/PRSS23_PHLDA1/HOPX_ACP5/ZEB2_ACP5/ZNF683_ACP5/EOMES_ACP5/TBX21_ACP5/GZMH_ACP5/GZMB_ACP5/CCL5_ACP5/CCL4_ACP5/GZMA_ACP5/XCL2_ACP5/GZMM_ACP5/CCL3_ACP5/FASLG_ACP5/GZMK_ACP5/CX3CR1_ACP5/CMKLR1_ACP5/IL5RA_ACP5/CXCR2_ACP5/IL18RAP_ACP5/NKG7_ACP5/GNLY_ACP5/S1PR5_ACP5/KLRD1_ACP5/C1orf21_ACP5/PRF1_ACP5/PLEK_ACP5/CTSW_ACP5/PRSS23_ACP5/HOPX_TIGIT/ZEB2_TIGIT/ZNF683_TIGIT/EOMES_TIGIT/TBX21_TIGIT/GZMH_TIGIT/GZMB_TIGIT/CCL5_TIGIT/CCL4_TIGIT/GZMA_TIGIT/XCL2_TIGIT/GZMM_TIGIT/CCL3_TIGIT/FASLG_TIGIT/GZMK_TIGIT/CX3CR1_TIGIT/CMKLR1_TIGIT/IL5RA_TIGIT/CXCR2_TIGIT/IL18RAP_TIGIT/NKG7_TIGIT/GNLY_TIGIT/S1PR5_TIGIT/KLRD1_TIGIT/C1orf21_TIGIT/PRF1_TIGIT/PLEK_TIGIT/CTSW_TIGIT/PRSS23_TIGIT/HOPX_KIR2DL4/ZEB2_KIR2DL4/ZNF683_KIR2DL4/EOMES_KIR2DL4/TBX21_KIR2DL4/GZMH_KIR2DL4/GZMB_KIR2DL4/CCL5_KIR2DL4/CCL4_KIR2DL4/GZMA_KIR2DL4/XCL2_KIR2DL4/GZMM_KIR2DL4/CCL3_KIR2DL4/FASLG_KIR2DL4/GZMK_KIR2DL4/CX3CR1_KIR2DL4/CMKLR1_KIR2DL4/IL5RA_KIR2DL4/CXCR2_KIR2DL4/IL18RAP_KIR2DL4/NKG7_KIR2DL4/GNLY_KIR2DL4/S1PR5_KIR2DL4/KLRD1_KIR2DL4/C1orf21_KIR2DL4/PRF1_KIR2DL4/PLEK_KIR2DL4/CTSW_KIR2DL4/PRSS23_KIR2DL4
CD4+Temra (TimiGP) CD4+TNF+ T	2	2	CD4+Temra_CD4+TNF+ T	CD4+Temra	CD4+TNF+ T	662	23	5.25	2.16286434799831e-10	1.68703419143868e-07	IL18RAP_CD99/TBX21_CD99/PRF1_SH3BGRL3/XCL2_CD99/PRF1_HOPX/NKG7_HOPX/GNLY_CD99/GZMB_SH3BGRL3/FASLG_CISH/XCL2_CISH/CMKLR1_CD99/EOMES_CD99/EOMES_HOPX/GZMB_LCP2/PLEK_LCP2/GZMA_HOPX/GZMA_CD99/PRF1_CD99/PRF1_ACTB/KLRD1_CD99/C1orf21_CD99/PLEK_CD99/C1orf21_ACTB	ZEB2_HOPX/ZNF683_HOPX/EOMES_HOPX/TBX21_HOPX/GZMH_HOPX/GZMB_HOPX/CCL5_HOPX/CCL4_HOPX/GZMA_HOPX/XCL2_HOPX/GZMM_HOPX/CCL3_HOPX/FASLG_HOPX/GZMK_HOPX/CX3CR1_HOPX/CMKLR1_HOPX/IL5RA_HOPX/CXCR2_HOPX/IL18RAP_HOPX/NKG7_HOPX/GNLY_HOPX/S1PR5_HOPX/KLRD1_HOPX/C1orf21_HOPX/PRF1_HOPX/PLEK_HOPX/CTSW_HOPX/PRSS23_HOPX/HOPX_ID2/ZEB2_ID2/ZNF683_ID2/EOMES_ID2/TBX21_ID2/GZMH_ID2/GZMB_ID2/CCL5_ID2/CCL4_ID2/GZMA_ID2/XCL2_ID2/GZMM_ID2/CCL3_ID2/FASLG_ID2/GZMK_ID2/CX3CR1_ID2/CMKLR1_ID2/IL5RA_ID2/CXCR2_ID2/IL18RAP_ID2/NKG7_ID2/GNLY_ID2/S1PR5_ID2/KLRD1_ID2/C1orf21_ID2/PRF1_ID2/PLEK_ID2/CTSW_ID2/PRSS23_ID2/HOPX_EGR1/ZEB2_EGR1/ZNF683_EGR1/EOMES_EGR1/TBX21_EGR1/GZMH_EGR1/GZMB_EGR1/CCL5_EGR1/CCL4_EGR1/GZMA_EGR1/XCL2_EGR1/GZMM_EGR1/CCL3_EGR1/FASLG_EGR1/GZMK_EGR1/CX3CR1_EGR1/CMKLR1_EGR1/IL5RA_EGR1/CXCR2_EGR1/IL18RAP_EGR1/NKG7_EGR1/GNLY_EGR1/S1PR5_EGR1/KLRD1_EGR1/C1orf21_EGR1/PRF1_EGR1/PLEK_EGR1/CTSW_EGR1/PRSS23_EGR1/HOPX_CD40LG/ZEB2_CD40LG/ZNF683_CD40LG/EOMES_CD40LG/TBX21_CD40LG/GZMH_CD40LG/GZMB_CD40LG/CCL5_CD40LG/CCL4_CD40LG/GZMA_CD40LG/XCL2_CD40LG/GZMM_CD40LG/CCL3_CD40LG/FASLG_CD40LG/GZMK_CD40LG/CX3CR1_CD40LG/CMKLR1_CD40LG/IL5RA_CD40LG/CXCR2_CD40LG/IL18RAP_CD40LG/NKG7_CD40LG/GNLY_CD40LG/S1PR5_CD40LG/KLRD1_CD40LG/C1orf21_CD40LG/PRF1_CD40LG/PLEK_CD40LG/CTSW_CD40LG/PRSS23_CD40LG/HOPX_CCL5/ZEB2_CCL5/ZNF683_CCL5/EOMES_CCL5/TBX21_CCL5/GZMH_CCL5/GZMB_CCL5/CCL4_CCL5/GZMA_CCL5/XCL2_CCL5/GZMM_CCL5/CCL3_CCL5/FASLG_CCL5/GZMK_CCL5/CX3CR1_CCL5/CMKLR1_CCL5/IL5RA_CCL5/CXCR2_CCL5/IL18RAP_CCL5/NKG7_CCL5/GNLY_CCL5/S1PR5_CCL5/KLRD1_CCL5/C1orf21_CCL5/PRF1_CCL5/PLEK_CCL5/CTSW_CCL5/PRSS23_CCL5/HOPX_GZMA/ZEB2_GZMA/ZNF683_GZMA/EOMES_GZMA/TBX21_GZMA/GZMH_GZMA/GZMB_GZMA/CCL5_GZMA/CCL4_GZMA/XCL2_GZMA/GZMM_GZMA/CCL3_GZMA/FASLG_GZMA/GZMK_GZMA/CX3CR1_GZMA/CMKLR1_GZMA/IL5RA_GZMA/CXCR2_GZMA/IL18RAP_GZMA/NKG7_GZMA/GNLY_GZMA/S1PR5_GZMA/KLRD1_GZMA/C1orf21_GZMA/PRF1_GZMA/PLEK_GZMA/CTSW_GZMA/PRSS23_GZMA/HOPX_TNF/ZEB2_TNF/ZNF683_TNF/EOMES_TNF/TBX21_TNF/GZMH_TNF/GZMB_TNF/CCL5_TNF/CCL4_TNF/GZMA_TNF/XCL2_TNF/GZMM_TNF/CCL3_TNF/FASLG_TNF/GZMK_TNF/CX3CR1_TNF/CMKLR1_TNF/IL5RA_TNF/CXCR2_TNF/IL18RAP_TNF/NKG7_TNF/GNLY_TNF/S1PR5_TNF/KLRD1_TNF/C1orf21_TNF/PRF1_TNF/PLEK_TNF/CTSW_TNF/PRSS23_TNF/HOPX_CKLF/ZEB2_CKLF/ZNF683_CKLF/EOMES_CKLF/TBX21_CKLF/GZMH_CKLF/GZMB_CKLF/CCL5_CKLF/CCL4_CKLF/GZMA_CKLF/XCL2_CKLF/GZMM_CKLF/CCL3_CKLF/FASLG_CKLF/GZMK_CKLF/CX3CR1_CKLF/CMKLR1_CKLF/IL5RA_CKLF/CXCR2_CKLF/IL18RAP_CKLF/NKG7_CKLF/GNLY_CKLF/S1PR5_CKLF/KLRD1_CKLF/C1orf21_CKLF/PRF1_CKLF/PLEK_CKLF/CTSW_CKLF/PRSS23_CKLF/HOPX_IFNG/ZEB2_IFNG/ZNF683_IFNG/EOMES_IFNG/TBX21_IFNG/GZMH_IFNG/GZMB_IFNG/CCL5_IFNG/CCL4_IFNG/GZMA_IFNG/XCL2_IFNG/GZMM_IFNG/CCL3_IFNG/FASLG_IFNG/GZMK_IFNG/CX3CR1_IFNG/CMKLR1_IFNG/IL5RA_IFNG/CXCR2_IFNG/IL18RAP_IFNG/NKG7_IFNG/GNLY_IFNG/S1PR5_IFNG/KLRD1_IFNG/C1orf21_IFNG/PRF1_IFNG/PLEK_IFNG/CTSW_IFNG/PRSS23_IFNG/HOPX_CCL4/ZEB2_CCL4/ZNF683_CCL4/EOMES_CCL4/TBX21_CCL4/GZMH_CCL4/GZMB_CCL4/CCL5_CCL4/GZMA_CCL4/XCL2_CCL4/GZMM_CCL4/CCL3_CCL4/FASLG_CCL4/GZMK_CCL4/CX3CR1_CCL4/CMKLR1_CCL4/IL5RA_CCL4/CXCR2_CCL4/IL18RAP_CCL4/NKG7_CCL4/GNLY_CCL4/S1PR5_CCL4/KLRD1_CCL4/C1orf21_CCL4/PRF1_CCL4/PLEK_CCL4/CTSW_CCL4/PRSS23_CCL4/HOPX_FASLG/ZEB2_FASLG/ZNF683_FASLG/EOMES_FASLG/TBX21_FASLG/GZMH_FASLG/GZMB_FASLG/CCL5_FASLG/CCL4_FASLG/GZMA_FASLG/XCL2_FASLG/GZMM_FASLG/CCL3_FASLG/GZMK_FASLG/CX3CR1_FASLG/CMKLR1_FASLG/IL5RA_FASLG/CXCR2_FASLG/IL18RAP_FASLG/NKG7_FASLG/GNLY_FASLG/S1PR5_FASLG/KLRD1_FASLG/C1orf21_FASLG/PRF1_FASLG/PLEK_FASLG/CTSW_FASLG/PRSS23_FASLG/HOPX_CCR2/ZEB2_CCR2/ZNF683_CCR2/EOMES_CCR2/TBX21_CCR2/GZMH_CCR2/GZMB_CCR2/CCL5_CCR2/CCL4_CCR2/GZMA_CCR2/XCL2_CCR2/GZMM_CCR2/CCL3_CCR2/FASLG_CCR2/GZMK_CCR2/CX3CR1_CCR2/CMKLR1_CCR2/IL5RA_CCR2/CXCR2_CCR2/IL18RAP_CCR2/NKG7_CCR2/GNLY_CCR2/S1PR5_CCR2/KLRD1_CCR2/C1orf21_CCR2/PRF1_CCR2/PLEK_CCR2/CTSW_CCR2/PRSS23_CCR2/HOPX_CXCR3/ZEB2_CXCR3/ZNF683_CXCR3/EOMES_CXCR3/TBX21_CXCR3/GZMH_CXCR3/GZMB_CXCR3/CCL5_CXCR3/CCL4_CXCR3/GZMA_CXCR3/XCL2_CXCR3/GZMM_CXCR3/CCL3_CXCR3/FASLG_CXCR3/GZMK_CXCR3/CX3CR1_CXCR3/CMKLR1_CXCR3/IL5RA_CXCR3/CXCR2_CXCR3/IL18RAP_CXCR3/NKG7_CXCR3/GNLY_CXCR3/S1PR5_CXCR3/KLRD1_CXCR3/C1orf21_CXCR3/PRF1_CXCR3/PLEK_CXCR3/CTSW_CXCR3/PRSS23_CXCR3/HOPX_CD52/ZEB2_CD52/ZNF683_CD52/EOMES_CD52/TBX21_CD52/GZMH_CD52/GZMB_CD52/CCL5_CD52/CCL4_CD52/GZMA_CD52/XCL2_CD52/GZMM_CD52/CCL3_CD52/FASLG_CD52/GZMK_CD52/CX3CR1_CD52/CMKLR1_CD52/IL5RA_CD52/CXCR2_CD52/IL18RAP_CD52/NKG7_CD52/GNLY_CD52/S1PR5_CD52/KLRD1_CD52/C1orf21_CD52/PRF1_CD52/PLEK_CD52/CTSW_CD52/PRSS23_CD52/HOPX_SH3BGRL3/ZEB2_SH3BGRL3/ZNF683_SH3BGRL3/EOMES_SH3BGRL3/TBX21_SH3BGRL3/GZMH_SH3BGRL3/GZMB_SH3BGRL3/CCL5_SH3BGRL3/CCL4_SH3BGRL3/GZMA_SH3BGRL3/XCL2_SH3BGRL3/GZMM_SH3BGRL3/CCL3_SH3BGRL3/FASLG_SH3BGRL3/GZMK_SH3BGRL3/CX3CR1_SH3BGRL3/CMKLR1_SH3BGRL3/IL5RA_SH3BGRL3/CXCR2_SH3BGRL3/IL18RAP_SH3BGRL3/NKG7_SH3BGRL3/GNLY_SH3BGRL3/S1PR5_SH3BGRL3/KLRD1_SH3BGRL3/C1orf21_SH3BGRL3/PRF1_SH3BGRL3/PLEK_SH3BGRL3/CTSW_SH3BGRL3/PRSS23_SH3BGRL3/HOPX_ACTB/ZEB2_ACTB/ZNF683_ACTB/EOMES_ACTB/TBX21_ACTB/GZMH_ACTB/GZMB_ACTB/CCL5_ACTB/CCL4_ACTB/GZMA_ACTB/XCL2_ACTB/GZMM_ACTB/CCL3_ACTB/FASLG_ACTB/GZMK_ACTB/CX3CR1_ACTB/CMKLR1_ACTB/IL5RA_ACTB/CXCR2_ACTB/IL18RAP_ACTB/NKG7_ACTB/GNLY_ACTB/S1PR5_ACTB/KLRD1_ACTB/C1orf21_ACTB/PRF1_ACTB/PLEK_ACTB/CTSW_ACTB/PRSS23_ACTB/HOPX_MYL12A/ZEB2_MYL12A/ZNF683_MYL12A/EOMES_MYL12A/TBX21_MYL12A/GZMH_MYL12A/GZMB_MYL12A/CCL5_MYL12A/CCL4_MYL12A/GZMA_MYL12A/XCL2_MYL12A/GZMM_MYL12A/CCL3_MYL12A/FASLG_MYL12A/GZMK_MYL12A/CX3CR1_MYL12A/CMKLR1_MYL12A/IL5RA_MYL12A/CXCR2_MYL12A/IL18RAP_MYL12A/NKG7_MYL12A/GNLY_MYL12A/S1PR5_MYL12A/KLRD1_MYL12A/C1orf21_MYL12A/PRF1_MYL12A/PLEK_MYL12A/CTSW_MYL12A/PRSS23_MYL12A/HOPX_SIT1/ZEB2_SIT1/ZNF683_SIT1/EOMES_SIT1/TBX21_SIT1/GZMH_SIT1/GZMB_SIT1/CCL5_SIT1/CCL4_SIT1/GZMA_SIT1/XCL2_SIT1/GZMM_SIT1/CCL3_SIT1/FASLG_SIT1/GZMK_SIT1/CX3CR1_SIT1/CMKLR1_SIT1/IL5RA_SIT1/CXCR2_SIT1/IL18RAP_SIT1/NKG7_SIT1/GNLY_SIT1/S1PR5_SIT1/KLRD1_SIT1/C1orf21_SIT1/PRF1_SIT1/PLEK_SIT1/CTSW_SIT1/PRSS23_SIT1/HOPX_CISH/ZEB2_CISH/ZNF683_CISH/EOMES_CISH/TBX21_CISH/GZMH_CISH/GZMB_CISH/CCL5_CISH/CCL4_CISH/GZMA_CISH/XCL2_CISH/GZMM_CISH/CCL3_CISH/FASLG_CISH/GZMK_CISH/CX3CR1_CISH/CMKLR1_CISH/IL5RA_CISH/CXCR2_CISH/IL18RAP_CISH/NKG7_CISH/GNLY_CISH/S1PR5_CISH/KLRD1_CISH/C1orf21_CISH/PRF1_CISH/PLEK_CISH/CTSW_CISH/PRSS23_CISH/HOPX_CAPG/ZEB2_CAPG/ZNF683_CAPG/EOMES_CAPG/TBX21_CAPG/GZMH_CAPG/GZMB_CAPG/CCL5_CAPG/CCL4_CAPG/GZMA_CAPG/XCL2_CAPG/GZMM_CAPG/CCL3_CAPG/FASLG_CAPG/GZMK_CAPG/CX3CR1_CAPG/CMKLR1_CAPG/IL5RA_CAPG/CXCR2_CAPG/IL18RAP_CAPG/NKG7_CAPG/GNLY_CAPG/S1PR5_CAPG/KLRD1_CAPG/C1orf21_CAPG/PRF1_CAPG/PLEK_CAPG/CTSW_CAPG/PRSS23_CAPG/HOPX_CD69/ZEB2_CD69/ZNF683_CD69/EOMES_CD69/TBX21_CD69/GZMH_CD69/GZMB_CD69/CCL5_CD69/CCL4_CD69/GZMA_CD69/XCL2_CD69/GZMM_CD69/CCL3_CD69/FASLG_CD69/GZMK_CD69/CX3CR1_CD69/CMKLR1_CD69/IL5RA_CD69/CXCR2_CD69/IL18RAP_CD69/NKG7_CD69/GNLY_CD69/S1PR5_CD69/KLRD1_CD69/C1orf21_CD69/PRF1_CD69/PLEK_CD69/CTSW_CD69/PRSS23_CD69/HOPX_CD99/ZEB2_CD99/ZNF683_CD99/EOMES_CD99/TBX21_CD99/GZMH_CD99/GZMB_CD99/CCL5_CD99/CCL4_CD99/GZMA_CD99/XCL2_CD99/GZMM_CD99/CCL3_CD99/FASLG_CD99/GZMK_CD99/CX3CR1_CD99/CMKLR1_CD99/IL5RA_CD99/CXCR2_CD99/IL18RAP_CD99/NKG7_CD99/GNLY_CD99/S1PR5_CD99/KLRD1_CD99/C1orf21_CD99/PRF1_CD99/PLEK_CD99/CTSW_CD99/PRSS23_CD99/HOPX_LCP2/ZEB2_LCP2/ZNF683_LCP2/EOMES_LCP2/TBX21_LCP2/GZMH_LCP2/GZMB_LCP2/CCL5_LCP2/CCL4_LCP2/GZMA_LCP2/XCL2_LCP2/GZMM_LCP2/CCL3_LCP2/FASLG_LCP2/GZMK_LCP2/CX3CR1_LCP2/CMKLR1_LCP2/IL5RA_LCP2/CXCR2_LCP2/IL18RAP_LCP2/NKG7_LCP2/GNLY_LCP2/S1PR5_LCP2/KLRD1_LCP2/C1orf21_LCP2/PRF1_LCP2/PLEK_LCP2/CTSW_LCP2/PRSS23_LCP2
