Key	Index	Rank	Cell.Interaction	Favorable.Cell.Type	Unfavorable.Cell.Type	No.Total.IMGP	No.Shared.IMGP	Enrichment.Ratio	P.Value	Adjust.P.Value	Shared.IMGP	Total.IMGP
CD4+IL21+ Tfh (TimiGP) CD8+KIR+TXK+ NK-like	1	1	CD4+IL21+ Tfh_CD8+KIR+TXK+ NK-like	CD4+IL21+ Tfh	CD8+KIR+TXK+ NK-like	437	9	9.627	5.49761984667254e-07	0.000857628696080916	IL6R_B3GNT7/RBPJ_B3GNT7/TNFSF11_B3GNT7/TNFSF8_B3GNT7/TOX2_B3GNT7/TSHZ2_B3GNT7/BTLA_FAM3C/NR3C1_FAM3C/PDE7B_IKZF2	NR3C1_IKZF2/TOX2_IKZF2/TOX_IKZF2/TSHZ2_IKZF2/RBPJ_IKZF2/CXCL13_IKZF2/TNFSF8_IKZF2/TNFSF11_IKZF2/TNFSF4_IKZF2/LIF_IKZF2/CD40LG_IKZF2/IL6ST_IKZF2/CXCR5_IKZF2/IL6R_IKZF2/GNG4_IKZF2/CD200_IKZF2/NMB_IKZF2/IGFL2_IKZF2/CPM_IKZF2/BTLA_IKZF2/FKBP5_IKZF2/PDE7B_IKZF2/ITM2A_IKZF2/NR3C1_HOPX/TOX2_HOPX/TOX_HOPX/TSHZ2_HOPX/RBPJ_HOPX/CXCL13_HOPX/TNFSF8_HOPX/TNFSF11_HOPX/TNFSF4_HOPX/LIF_HOPX/CD40LG_HOPX/IL6ST_HOPX/CXCR5_HOPX/IL6R_HOPX/GNG4_HOPX/CD200_HOPX/NMB_HOPX/IGFL2_HOPX/CPM_HOPX/BTLA_HOPX/FKBP5_HOPX/PDE7B_HOPX/ITM2A_HOPX/NR3C1_TXK/TOX2_TXK/TOX_TXK/TSHZ2_TXK/RBPJ_TXK/CXCL13_TXK/TNFSF8_TXK/TNFSF11_TXK/TNFSF4_TXK/LIF_TXK/CD40LG_TXK/IL6ST_TXK/CXCR5_TXK/IL6R_TXK/GNG4_TXK/CD200_TXK/NMB_TXK/IGFL2_TXK/CPM_TXK/BTLA_TXK/FKBP5_TXK/PDE7B_TXK/ITM2A_TXK/NR3C1_FOSL2/TOX2_FOSL2/TOX_FOSL2/TSHZ2_FOSL2/RBPJ_FOSL2/CXCL13_FOSL2/TNFSF8_FOSL2/TNFSF11_FOSL2/TNFSF4_FOSL2/LIF_FOSL2/CD40LG_FOSL2/IL6ST_FOSL2/CXCR5_FOSL2/IL6R_FOSL2/GNG4_FOSL2/CD200_FOSL2/NMB_FOSL2/IGFL2_FOSL2/CPM_FOSL2/BTLA_FOSL2/FKBP5_FOSL2/PDE7B_FOSL2/ITM2A_FOSL2/NR3C1_REL/TOX2_REL/TOX_REL/TSHZ2_REL/RBPJ_REL/CXCL13_REL/TNFSF8_REL/TNFSF11_REL/TNFSF4_REL/LIF_REL/CD40LG_REL/IL6ST_REL/CXCR5_REL/IL6R_REL/GNG4_REL/CD200_REL/NMB_REL/IGFL2_REL/CPM_REL/BTLA_REL/FKBP5_REL/PDE7B_REL/ITM2A_REL/NR3C1_XCL1/TOX2_XCL1/TOX_XCL1/TSHZ2_XCL1/RBPJ_XCL1/CXCL13_XCL1/TNFSF8_XCL1/TNFSF11_XCL1/TNFSF4_XCL1/LIF_XCL1/CD40LG_XCL1/IL6ST_XCL1/CXCR5_XCL1/IL6R_XCL1/GNG4_XCL1/CD200_XCL1/NMB_XCL1/IGFL2_XCL1/CPM_XCL1/BTLA_XCL1/FKBP5_XCL1/PDE7B_XCL1/ITM2A_XCL1/NR3C1_XCL2/TOX2_XCL2/TOX_XCL2/TSHZ2_XCL2/RBPJ_XCL2/CXCL13_XCL2/TNFSF8_XCL2/TNFSF11_XCL2/TNFSF4_XCL2/LIF_XCL2/CD40LG_XCL2/IL6ST_XCL2/CXCR5_XCL2/IL6R_XCL2/GNG4_XCL2/CD200_XCL2/NMB_XCL2/IGFL2_XCL2/CPM_XCL2/BTLA_XCL2/FKBP5_XCL2/PDE7B_XCL2/ITM2A_XCL2/NR3C1_AREG/TOX2_AREG/TOX_AREG/TSHZ2_AREG/RBPJ_AREG/CXCL13_AREG/TNFSF8_AREG/TNFSF11_AREG/TNFSF4_AREG/LIF_AREG/CD40LG_AREG/IL6ST_AREG/CXCR5_AREG/IL6R_AREG/GNG4_AREG/CD200_AREG/NMB_AREG/IGFL2_AREG/CPM_AREG/BTLA_AREG/FKBP5_AREG/PDE7B_AREG/ITM2A_AREG/NR3C1_FAM3C/TOX2_FAM3C/TOX_FAM3C/TSHZ2_FAM3C/RBPJ_FAM3C/CXCL13_FAM3C/TNFSF8_FAM3C/TNFSF11_FAM3C/TNFSF4_FAM3C/LIF_FAM3C/CD40LG_FAM3C/IL6ST_FAM3C/CXCR5_FAM3C/IL6R_FAM3C/GNG4_FAM3C/CD200_FAM3C/NMB_FAM3C/IGFL2_FAM3C/CPM_FAM3C/BTLA_FAM3C/FKBP5_FAM3C/PDE7B_FAM3C/ITM2A_FAM3C/NR3C1_IL32/TOX2_IL32/TOX_IL32/TSHZ2_IL32/RBPJ_IL32/CXCL13_IL32/TNFSF8_IL32/TNFSF11_IL32/TNFSF4_IL32/LIF_IL32/CD40LG_IL32/IL6ST_IL32/CXCR5_IL32/IL6R_IL32/GNG4_IL32/CD200_IL32/NMB_IL32/IGFL2_IL32/CPM_IL32/BTLA_IL32/FKBP5_IL32/PDE7B_IL32/ITM2A_IL32/NR3C1_IL2RB/TOX2_IL2RB/TOX_IL2RB/TSHZ2_IL2RB/RBPJ_IL2RB/CXCL13_IL2RB/TNFSF8_IL2RB/TNFSF11_IL2RB/TNFSF4_IL2RB/LIF_IL2RB/CD40LG_IL2RB/IL6ST_IL2RB/CXCR5_IL2RB/IL6R_IL2RB/GNG4_IL2RB/CD200_IL2RB/NMB_IL2RB/IGFL2_IL2RB/CPM_IL2RB/BTLA_IL2RB/FKBP5_IL2RB/PDE7B_IL2RB/ITM2A_IL2RB/NR3C1_IL12RB2/TOX2_IL12RB2/TOX_IL12RB2/TSHZ2_IL12RB2/RBPJ_IL12RB2/CXCL13_IL12RB2/TNFSF8_IL12RB2/TNFSF11_IL12RB2/TNFSF4_IL12RB2/LIF_IL12RB2/CD40LG_IL12RB2/IL6ST_IL12RB2/CXCR5_IL12RB2/IL6R_IL12RB2/GNG4_IL12RB2/CD200_IL12RB2/NMB_IL12RB2/IGFL2_IL12RB2/CPM_IL12RB2/BTLA_IL12RB2/FKBP5_IL12RB2/PDE7B_IL12RB2/ITM2A_IL12RB2/NR3C1_KIR3DL2/TOX2_KIR3DL2/TOX_KIR3DL2/TSHZ2_KIR3DL2/RBPJ_KIR3DL2/CXCL13_KIR3DL2/TNFSF8_KIR3DL2/TNFSF11_KIR3DL2/TNFSF4_KIR3DL2/LIF_KIR3DL2/CD40LG_KIR3DL2/IL6ST_KIR3DL2/CXCR5_KIR3DL2/IL6R_KIR3DL2/GNG4_KIR3DL2/CD200_KIR3DL2/NMB_KIR3DL2/IGFL2_KIR3DL2/CPM_KIR3DL2/BTLA_KIR3DL2/FKBP5_KIR3DL2/PDE7B_KIR3DL2/ITM2A_KIR3DL2/NR3C1_KIR2DL4/TOX2_KIR2DL4/TOX_KIR2DL4/TSHZ2_KIR2DL4/RBPJ_KIR2DL4/CXCL13_KIR2DL4/TNFSF8_KIR2DL4/TNFSF11_KIR2DL4/TNFSF4_KIR2DL4/LIF_KIR2DL4/CD40LG_KIR2DL4/IL6ST_KIR2DL4/CXCR5_KIR2DL4/IL6R_KIR2DL4/GNG4_KIR2DL4/CD200_KIR2DL4/NMB_KIR2DL4/IGFL2_KIR2DL4/CPM_KIR2DL4/BTLA_KIR2DL4/FKBP5_KIR2DL4/PDE7B_KIR2DL4/ITM2A_KIR2DL4/NR3C1_TYROBP/TOX2_TYROBP/TOX_TYROBP/TSHZ2_TYROBP/RBPJ_TYROBP/CXCL13_TYROBP/TNFSF8_TYROBP/TNFSF11_TYROBP/TNFSF4_TYROBP/LIF_TYROBP/CD40LG_TYROBP/IL6ST_TYROBP/CXCR5_TYROBP/IL6R_TYROBP/GNG4_TYROBP/CD200_TYROBP/NMB_TYROBP/IGFL2_TYROBP/CPM_TYROBP/BTLA_TYROBP/FKBP5_TYROBP/PDE7B_TYROBP/ITM2A_TYROBP/NR3C1_KLRC2/TOX2_KLRC2/TOX_KLRC2/TSHZ2_KLRC2/RBPJ_KLRC2/CXCL13_KLRC2/TNFSF8_KLRC2/TNFSF11_KLRC2/TNFSF4_KLRC2/LIF_KLRC2/CD40LG_KLRC2/IL6ST_KLRC2/CXCR5_KLRC2/IL6R_KLRC2/GNG4_KLRC2/CD200_KLRC2/NMB_KLRC2/IGFL2_KLRC2/CPM_KLRC2/BTLA_KLRC2/FKBP5_KLRC2/PDE7B_KLRC2/ITM2A_KLRC2/NR3C1_KLRC3/TOX2_KLRC3/TOX_KLRC3/TSHZ2_KLRC3/RBPJ_KLRC3/CXCL13_KLRC3/TNFSF8_KLRC3/TNFSF11_KLRC3/TNFSF4_KLRC3/LIF_KLRC3/CD40LG_KLRC3/IL6ST_KLRC3/CXCR5_KLRC3/IL6R_KLRC3/GNG4_KLRC3/CD200_KLRC3/NMB_KLRC3/IGFL2_KLRC3/CPM_KLRC3/BTLA_KLRC3/FKBP5_KLRC3/PDE7B_KLRC3/ITM2A_KLRC3/NR3C1_LAT2/TOX2_LAT2/TOX_LAT2/TSHZ2_LAT2/RBPJ_LAT2/CXCL13_LAT2/TNFSF8_LAT2/TNFSF11_LAT2/TNFSF4_LAT2/LIF_LAT2/CD40LG_LAT2/IL6ST_LAT2/CXCR5_LAT2/IL6R_LAT2/GNG4_LAT2/CD200_LAT2/NMB_LAT2/IGFL2_LAT2/CPM_LAT2/BTLA_LAT2/FKBP5_LAT2/PDE7B_LAT2/ITM2A_LAT2/NR3C1_B3GNT7/TOX2_B3GNT7/TOX_B3GNT7/TSHZ2_B3GNT7/RBPJ_B3GNT7/CXCL13_B3GNT7/TNFSF8_B3GNT7/TNFSF11_B3GNT7/TNFSF4_B3GNT7/LIF_B3GNT7/CD40LG_B3GNT7/IL6ST_B3GNT7/CXCR5_B3GNT7/IL6R_B3GNT7/GNG4_B3GNT7/CD200_B3GNT7/NMB_B3GNT7/IGFL2_B3GNT7/CPM_B3GNT7/BTLA_B3GNT7/FKBP5_B3GNT7/PDE7B_B3GNT7/ITM2A_B3GNT7
CD4+IFNG+ Tfh/Th1 (TimiGP) CD4+ISG+ Th	2	2	CD4+IFNG+ Tfh/Th1_CD4+ISG+ Th	CD4+IFNG+ Tfh/Th1	CD4+ISG+ Th	476	7	6.875	8.53702383537092e-05	0.0623585545975667	CXCR6_TNFSF10/GZMB_TNFSF10/LAG3_IFI6/PDCD1_IFI6/PDE7B_IFIT1/LAG3_TNFSF10/PDE7B_TNFSF10	ZBED2_PLSCR1/ZEB2_PLSCR1/ID2_PLSCR1/BHLHE40_PLSCR1/RBPJ_PLSCR1/CXCL13_PLSCR1/CCL4_PLSCR1/IFNG_PLSCR1/GZMB_PLSCR1/CCL3_PLSCR1/GZMA_PLSCR1/CCL5_PLSCR1/CSF2_PLSCR1/FAM3C_PLSCR1/CXCR6_PLSCR1/CCR5_PLSCR1/CD4_PLSCR1/IL2RG_PLSCR1/CD74_PLSCR1/LAG3_PLSCR1/HAVCR2_PLSCR1/PDCD1_PLSCR1/KRT86_PLSCR1/MYO7A_PLSCR1/PTMS_PLSCR1/RDH10_PLSCR1/PDE7B_PLSCR1/DUSP4_PLSCR1/ZBED2_IRF7/ZEB2_IRF7/ID2_IRF7/BHLHE40_IRF7/RBPJ_IRF7/CXCL13_IRF7/CCL4_IRF7/IFNG_IRF7/GZMB_IRF7/CCL3_IRF7/GZMA_IRF7/CCL5_IRF7/CSF2_IRF7/FAM3C_IRF7/CXCR6_IRF7/CCR5_IRF7/CD4_IRF7/IL2RG_IRF7/CD74_IRF7/LAG3_IRF7/HAVCR2_IRF7/PDCD1_IRF7/KRT86_IRF7/MYO7A_IRF7/PTMS_IRF7/RDH10_IRF7/PDE7B_IRF7/DUSP4_IRF7/ZBED2_STAT1/ZEB2_STAT1/ID2_STAT1/BHLHE40_STAT1/RBPJ_STAT1/CXCL13_STAT1/CCL4_STAT1/IFNG_STAT1/GZMB_STAT1/CCL3_STAT1/GZMA_STAT1/CCL5_STAT1/CSF2_STAT1/FAM3C_STAT1/CXCR6_STAT1/CCR5_STAT1/CD4_STAT1/IL2RG_STAT1/CD74_STAT1/LAG3_STAT1/HAVCR2_STAT1/PDCD1_STAT1/KRT86_STAT1/MYO7A_STAT1/PTMS_STAT1/RDH10_STAT1/PDE7B_STAT1/DUSP4_STAT1/ZBED2_SP100/ZEB2_SP100/ID2_SP100/BHLHE40_SP100/RBPJ_SP100/CXCL13_SP100/CCL4_SP100/IFNG_SP100/GZMB_SP100/CCL3_SP100/GZMA_SP100/CCL5_SP100/CSF2_SP100/FAM3C_SP100/CXCR6_SP100/CCR5_SP100/CD4_SP100/IL2RG_SP100/CD74_SP100/LAG3_SP100/HAVCR2_SP100/PDCD1_SP100/KRT86_SP100/MYO7A_SP100/PTMS_SP100/RDH10_SP100/PDE7B_SP100/DUSP4_SP100/ZBED2_IFI16/ZEB2_IFI16/ID2_IFI16/BHLHE40_IFI16/RBPJ_IFI16/CXCL13_IFI16/CCL4_IFI16/IFNG_IFI16/GZMB_IFI16/CCL3_IFI16/GZMA_IFI16/CCL5_IFI16/CSF2_IFI16/FAM3C_IFI16/CXCR6_IFI16/CCR5_IFI16/CD4_IFI16/IL2RG_IFI16/CD74_IFI16/LAG3_IFI16/HAVCR2_IFI16/PDCD1_IFI16/KRT86_IFI16/MYO7A_IFI16/PTMS_IFI16/RDH10_IFI16/PDE7B_IFI16/DUSP4_IFI16/ZBED2_TNFSF10/ZEB2_TNFSF10/ID2_TNFSF10/BHLHE40_TNFSF10/RBPJ_TNFSF10/CXCL13_TNFSF10/CCL4_TNFSF10/IFNG_TNFSF10/GZMB_TNFSF10/CCL3_TNFSF10/GZMA_TNFSF10/CCL5_TNFSF10/CSF2_TNFSF10/FAM3C_TNFSF10/CXCR6_TNFSF10/CCR5_TNFSF10/CD4_TNFSF10/IL2RG_TNFSF10/CD74_TNFSF10/LAG3_TNFSF10/HAVCR2_TNFSF10/PDCD1_TNFSF10/KRT86_TNFSF10/MYO7A_TNFSF10/PTMS_TNFSF10/RDH10_TNFSF10/PDE7B_TNFSF10/DUSP4_TNFSF10/ZBED2_TNFSF13B/ZEB2_TNFSF13B/ID2_TNFSF13B/BHLHE40_TNFSF13B/RBPJ_TNFSF13B/CXCL13_TNFSF13B/CCL4_TNFSF13B/IFNG_TNFSF13B/GZMB_TNFSF13B/CCL3_TNFSF13B/GZMA_TNFSF13B/CCL5_TNFSF13B/CSF2_TNFSF13B/FAM3C_TNFSF13B/CXCR6_TNFSF13B/CCR5_TNFSF13B/CD4_TNFSF13B/IL2RG_TNFSF13B/CD74_TNFSF13B/LAG3_TNFSF13B/HAVCR2_TNFSF13B/PDCD1_TNFSF13B/KRT86_TNFSF13B/MYO7A_TNFSF13B/PTMS_TNFSF13B/RDH10_TNFSF13B/PDE7B_TNFSF13B/DUSP4_TNFSF13B/ZBED2_IFIT3/ZEB2_IFIT3/ID2_IFIT3/BHLHE40_IFIT3/RBPJ_IFIT3/CXCL13_IFIT3/CCL4_IFIT3/IFNG_IFIT3/GZMB_IFIT3/CCL3_IFIT3/GZMA_IFIT3/CCL5_IFIT3/CSF2_IFIT3/FAM3C_IFIT3/CXCR6_IFIT3/CCR5_IFIT3/CD4_IFIT3/IL2RG_IFIT3/CD74_IFIT3/LAG3_IFIT3/HAVCR2_IFIT3/PDCD1_IFIT3/KRT86_IFIT3/MYO7A_IFIT3/PTMS_IFIT3/RDH10_IFIT3/PDE7B_IFIT3/DUSP4_IFIT3/ZBED2_IFIT1/ZEB2_IFIT1/ID2_IFIT1/BHLHE40_IFIT1/RBPJ_IFIT1/CXCL13_IFIT1/CCL4_IFIT1/IFNG_IFIT1/GZMB_IFIT1/CCL3_IFIT1/GZMA_IFIT1/CCL5_IFIT1/CSF2_IFIT1/FAM3C_IFIT1/CXCR6_IFIT1/CCR5_IFIT1/CD4_IFIT1/IL2RG_IFIT1/CD74_IFIT1/LAG3_IFIT1/HAVCR2_IFIT1/PDCD1_IFIT1/KRT86_IFIT1/MYO7A_IFIT1/PTMS_IFIT1/RDH10_IFIT1/PDE7B_IFIT1/DUSP4_IFIT1/ZBED2_RSAD2/ZEB2_RSAD2/ID2_RSAD2/BHLHE40_RSAD2/RBPJ_RSAD2/CXCL13_RSAD2/CCL4_RSAD2/IFNG_RSAD2/GZMB_RSAD2/CCL3_RSAD2/GZMA_RSAD2/CCL5_RSAD2/CSF2_RSAD2/FAM3C_RSAD2/CXCR6_RSAD2/CCR5_RSAD2/CD4_RSAD2/IL2RG_RSAD2/CD74_RSAD2/LAG3_RSAD2/HAVCR2_RSAD2/PDCD1_RSAD2/KRT86_RSAD2/MYO7A_RSAD2/PTMS_RSAD2/RDH10_RSAD2/PDE7B_RSAD2/DUSP4_RSAD2/ZBED2_IFI44L/ZEB2_IFI44L/ID2_IFI44L/BHLHE40_IFI44L/RBPJ_IFI44L/CXCL13_IFI44L/CCL4_IFI44L/IFNG_IFI44L/GZMB_IFI44L/CCL3_IFI44L/GZMA_IFI44L/CCL5_IFI44L/CSF2_IFI44L/FAM3C_IFI44L/CXCR6_IFI44L/CCR5_IFI44L/CD4_IFI44L/IL2RG_IFI44L/CD74_IFI44L/LAG3_IFI44L/HAVCR2_IFI44L/PDCD1_IFI44L/KRT86_IFI44L/MYO7A_IFI44L/PTMS_IFI44L/RDH10_IFI44L/PDE7B_IFI44L/DUSP4_IFI44L/ZBED2_MX1/ZEB2_MX1/ID2_MX1/BHLHE40_MX1/RBPJ_MX1/CXCL13_MX1/CCL4_MX1/IFNG_MX1/GZMB_MX1/CCL3_MX1/GZMA_MX1/CCL5_MX1/CSF2_MX1/FAM3C_MX1/CXCR6_MX1/CCR5_MX1/CD4_MX1/IL2RG_MX1/CD74_MX1/LAG3_MX1/HAVCR2_MX1/PDCD1_MX1/KRT86_MX1/MYO7A_MX1/PTMS_MX1/RDH10_MX1/PDE7B_MX1/DUSP4_MX1/ZBED2_ISG15/ZEB2_ISG15/ID2_ISG15/BHLHE40_ISG15/RBPJ_ISG15/CXCL13_ISG15/CCL4_ISG15/IFNG_ISG15/GZMB_ISG15/CCL3_ISG15/GZMA_ISG15/CCL5_ISG15/CSF2_ISG15/FAM3C_ISG15/CXCR6_ISG15/CCR5_ISG15/CD4_ISG15/IL2RG_ISG15/CD74_ISG15/LAG3_ISG15/HAVCR2_ISG15/PDCD1_ISG15/KRT86_ISG15/MYO7A_ISG15/PTMS_ISG15/RDH10_ISG15/PDE7B_ISG15/DUSP4_ISG15/ZBED2_IFI6/ZEB2_IFI6/ID2_IFI6/BHLHE40_IFI6/RBPJ_IFI6/CXCL13_IFI6/CCL4_IFI6/IFNG_IFI6/GZMB_IFI6/CCL3_IFI6/GZMA_IFI6/CCL5_IFI6/CSF2_IFI6/FAM3C_IFI6/CXCR6_IFI6/CCR5_IFI6/CD4_IFI6/IL2RG_IFI6/CD74_IFI6/LAG3_IFI6/HAVCR2_IFI6/PDCD1_IFI6/KRT86_IFI6/MYO7A_IFI6/PTMS_IFI6/RDH10_IFI6/PDE7B_IFI6/DUSP4_IFI6/ZBED2_MX2/ZEB2_MX2/ID2_MX2/BHLHE40_MX2/RBPJ_MX2/CXCL13_MX2/CCL4_MX2/IFNG_MX2/GZMB_MX2/CCL3_MX2/GZMA_MX2/CCL5_MX2/CSF2_MX2/FAM3C_MX2/CXCR6_MX2/CCR5_MX2/CD4_MX2/IL2RG_MX2/CD74_MX2/LAG3_MX2/HAVCR2_MX2/PDCD1_MX2/KRT86_MX2/MYO7A_MX2/PTMS_MX2/RDH10_MX2/PDE7B_MX2/DUSP4_MX2/ZBED2_IFIT2/ZEB2_IFIT2/ID2_IFIT2/BHLHE40_IFIT2/RBPJ_IFIT2/CXCL13_IFIT2/CCL4_IFIT2/IFNG_IFIT2/GZMB_IFIT2/CCL3_IFIT2/GZMA_IFIT2/CCL5_IFIT2/CSF2_IFIT2/FAM3C_IFIT2/CXCR6_IFIT2/CCR5_IFIT2/CD4_IFIT2/IL2RG_IFIT2/CD74_IFIT2/LAG3_IFIT2/HAVCR2_IFIT2/PDCD1_IFIT2/KRT86_IFIT2/MYO7A_IFIT2/PTMS_IFIT2/RDH10_IFIT2/PDE7B_IFIT2/DUSP4_IFIT2/ZBED2_CMPK2/ZEB2_CMPK2/ID2_CMPK2/BHLHE40_CMPK2/RBPJ_CMPK2/CXCL13_CMPK2/CCL4_CMPK2/IFNG_CMPK2/GZMB_CMPK2/CCL3_CMPK2/GZMA_CMPK2/CCL5_CMPK2/CSF2_CMPK2/FAM3C_CMPK2/CXCR6_CMPK2/CCR5_CMPK2/CD4_CMPK2/IL2RG_CMPK2/CD74_CMPK2/LAG3_CMPK2/HAVCR2_CMPK2/PDCD1_CMPK2/KRT86_CMPK2/MYO7A_CMPK2/PTMS_CMPK2/RDH10_CMPK2/PDE7B_CMPK2/DUSP4_CMPK2
